,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,B2,B4,B5,S6,S4,S3,S7,S2,S0,S5,S9,S8,S1,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10
0,0.9095077232908096,0.9253147700215926,1.0901573844978327,1.0918813898227386,0.9816244626901757,0.9553498242775721,0.9002314624963393,1.0703019855970155,0.9276123246936042,1.0606928104537698,0.9789802273302162,9.312190192950839,48.010502369866906,35.93489694332428,0.12670971681748947,0.04153009714806259,1.6768341995808471,0.04165381033712136,5.648633579886861,7.297440560490162,0.16618473149690735,0.0231687380185212,0.0765021487547531,0.01868346137224288,0.007115646387286408,-0.0035792220506516534,-0.013490422451507425,0.0034342985810957316,-0.010320584540886186,-0.010508953843330828,-0.00957323530035916,-0.010314202964273343,0.0034906442655427677,0.00685536332851625,0.0034211522296135116
1,0.5397672949381639,0.9434888516212427,0.9516169908860788,1.0389067171261046,1.0171436907446891,1.0108863440708706,0.9238968536499113,0.9456893549644154,1.0276857086635967,1.018409994682134,1.00079246284397,9.90584837336407,51.64476350840511,37.935754268113165,0.1983705968827963,6.644380017626524,7.304934166416284,0.03506232137295549,0.0407602261359564,0.17056336124189153,0.017691474602539656,0.07914577492372604,0.026621076394285643,1.4273612539384792,0.004753867824935236,-0.005197085851954531,-0.01617845051074657,0.004964336086981084,-0.010202336380258454,-0.010274270572945485,-0.009156090543353911,-0.010598909184323255,0.004630562719274904,0.005263487068793797,0.005082469650707248
2,1.6298544151711365,1.015582715061643,1.0992573698835284,0.915620938177285,0.9253900037972435,1.011915724227858,1.0391156001122197,1.0875815189141065,0.974731412247112,0.9662128030117655,1.067794269935452,11.18670788206564,43.97894177861797,39.14193599768518,0.11911789370730237,6.600174912911745,7.489830994608014,0.040772154389662946,0.03533960163130493,0.16537070627450745,0.018135745841725052,0.08378991907309472,0.024428566648024487,1.6738539226109068,0.0075658431530407095,-0.0026607238346476017,-0.013833490149608867,0.0028214206054343774,-0.009474131113130922,-0.010312602341504754,-0.009558455006024952,-0.010282740457384565,0.0028421065372941797,0.008063317994549669,0.0026798103095218907
3,1.0145246098328244,0.5173124980367368,0.9776764437937349,0.9681301823139286,1.0387301579901336,0.9642222538100989,1.0550669249620404,1.0379914325380106,1.0073126055601638,1.0255964449603872,1.018213658096425,10.288642235189853,49.917053862300186,38.12209336336517,0.16679964300784839,5.811580782910181,7.576173164164341,0.03421204446275322,0.03607128329773432,0.17198264452291406,0.017644349502210225,0.07172659644197023,0.02407839696613156,1.5193619005883663,0.007484345345178623,-0.0019747149637790824,-0.011154362302495537,0.002001264285483648,-0.010501733444323823,-0.009399673391630189,-0.009640162056365063,-0.009488762143588096,0.0017578395490763616,0.008654927297745897,0.0019455416030017998
4,0.9669054548639365,1.4804916224066589,0.9941022671746358,0.9806273287014363,0.9303952080244433,0.9025718063025009,1.088028712101529,1.0987405405596826,0.9424945925920879,0.9592481646925163,0.9107842580696104,10.205819760485237,52.89622948128361,33.84381528998089,0.12828568908793508,5.904263971726222,8.355626615084308,0.04058322553266866,0.03863670361521274,0.15155904228876785,0.01658413267355771,0.081640342753029,0.02575128784303976,1.5520798438025971,0.0057673758232584665,-0.004583739571724904,-0.014045281743463698,0.0043490252678591865,-0.01090456552472855,-0.00911854793596683,-0.010101138346997059,-0.009368218759677594,0.004592696806744726,0.005994248565477801,0.0044875175458942585
5,1.0635326634917295,0.9010709855120206,0.5054678167481592,0.9129268771139648,0.9499095385771823,0.9440940652527142,0.9437134130949963,1.0788437206426165,1.0946185058578808,0.9016381785528099,0.9807020999675238,11.163494306942805,52.99569380327764,36.9082729943732,0.12640086474695508,5.873080174891323,8.496503746977641,0.03973093427449729,0.0374303762193238,0.16856833429812096,0.016715897481337182,0.08446948121445585,0.02256329633205398,1.549410800302346,0.006946247129105494,-0.0030659311972730204,-0.011965951243770347,0.003124300260950048,-0.009303089302013245,-0.00915863402477077,-0.010837492431041179,-0.009375412681040859,0.0029026746199054235,0.007361103251299819,0.003138495245686134
6,1.0786590365858688,1.0924447543341695,1.6464202688180993,1.030511242794035,0.9588289745863878,0.926527757678401,1.0684643895813237,0.901729574741547,0.968487207184684,1.0547170880604857,1.098896473276183,10.422183040947717,48.705017612157604,37.41950405350763,0.14590886442276751,6.039659450700979,7.234086698114168,0.03661258630820469,0.03939362666163305,0.1584578123562133,0.01893724897032294,0.07463020741610235,0.02718251657839242,1.635182322110702,0.006305732491854061,-0.0036205461098853873,-0.012575457572320196,0.003669587765923906,-0.009342010066098737,-0.010083730193267203,-0.010178312557316466,-0.01016678973007007,0.003307481302498627,0.0072629603339158955,0.003186017415189849
7,0.9672041979816721,1.058304710275041,1.03860786043403,0.5327053617486242,1.0745296899350263,1.0600962830712783,1.0270147201075568,1.0285434569286789,1.0677509278322668,1.0754541440001393,1.06926065140332,9.87580493548986,51.80445698746671,37.64670694377043,0.1313994207826448,6.743795803298827,8.272651482513638,0.03878465616418507,0.04234782977186435,0.15811748729750627,0.017911020609313332,0.08546409131507539,0.024032121501451405,1.568285585051632,0.007322541985733871,-0.003136134365412053,-0.012767674887228143,0.003153680278361123,-0.010185935281871755,-0.009518928850236405,-0.010725460357540779,-0.010251659021604565,0.003249829809856078,0.007376673754756002,0.0035756582240897344
8,0.9973957919063375,0.917398341710954,1.0789144935242094,1.4042130984702088,1.0028522560128552,0.9091202208719781,1.0847159182967954,1.0862068461667245,0.9775869103863074,0.9192500496549544,0.9201542056635892,10.841328974285917,47.29513585243215,39.44846551803159,0.13488870741068054,5.874706344170536,7.218613669111907,0.03967595578314889,0.03744038875650813,0.16115936504719242,0.017666600689871276,0.07710449777595958,0.026348002369635595,1.463816975553575,0.006359094684550801,-0.0032677901505524585,-0.012269872463456679,0.0032782328344424403,-0.009150815402938243,-0.009370902304135181,-0.010896591149749583,-0.010907035903195228,0.0030503171618455832,0.0065799672320074375,0.0035269183846845993
9,0.9412911292951303,0.9394647971994854,0.9637305715282146,0.998606789551176,0.542561370987337,0.9608447936437305,1.068311884499445,0.9423429468636824,1.0315393142855251,1.0801371750508497,0.9474900260574154,9.737726755611414,50.560328637956786,34.083871448440114,0.11002196045132688,5.8887678893261635,7.9379675569791415,0.03850603163275799,0.035663086618425856,0.15893539390645603,0.015736747792035797,0.08682940749344015,0.020479697850523546,1.5765985394684798,0.005556948453160477,-0.002617884659920108,-0.009893647377284969,0.0029911819451158175,-0.008375745731759495,-0.008225079064709578,-0.008814275199781061,-0.007988543802396254,0.0027624377946776687,0.005447072282706572,0.0025588508525376356
10,0.9643793359785297,0.9767359153192128,1.0627522611470128,1.0273413060685217,1.4418970649098157,0.9857428328557019,1.018123345098406,1.0664793707586968,0.9715836958609223,1.0092356809867546,0.9075118097530898,9.65574601396884,47.35565985674787,35.83504552322188,0.14692382991995703,6.484393464912291,8.049359727927293,0.038123149511163495,0.03522720859541048,0.15507956378222676,0.01847485848009045,0.08431815427021089,0.02617032993654662,1.4205343311811482,0.007088825466378875,-0.0036326562066855248,-0.01377039560659608,0.0034189444709217306,-0.011646976968830004,-0.010066280035078678,-0.010621077910547297,-0.012026329890098069,0.003336685665919083,0.008054741616688458,0.0033851388719887705
11,0.9024363825765621,0.9187432493800547,1.0839518794301208,1.0824538799016548,0.9321192197634283,0.5210957649642838,0.9437929367915144,0.9414281611434843,0.9994432750125287,1.0875017186347218,0.9597597714134357,11.030936342574261,48.82455757181635,34.61220718979942,0.13595839496431816,6.513300398792605,7.221225802635151,0.03917538126722337,0.04085713774943817,0.15630303089997014,0.018946418117573565,0.07346309682937811,0.0229795926724538,1.4547775067373692,0.0066816723677586235,-0.003302991737237958,-0.011658782126919275,0.002962259892120618,-0.009881616828418953,-0.010359827310769057,-0.008899320320211528,-0.00878680468335989,0.003026136802130466,0.006409564075008701,0.0032355494772952484
12,1.014512648688327,0.9366396136130901,0.9373586782034824,1.082513035378373,0.9178512628376764,1.5158766021905177,1.0724595426464218,1.0992251301026648,1.0905159347793283,0.901868701354897,0.9900150348957435,10.902395461546822,47.02567290198002,34.7390618496813,0.12908105766339306,6.6781304815949,7.156917014771717,0.04166927228542114,0.03896536548268186,0.16529758755724738,0.019508073847477814,0.07673228867591958,0.023327670719429927,1.3938424308243706,0.006359061012604909,-0.0035267100033593655,-0.013780728754230642,0.0032006136764146454,-0.010404034661663788,-0.009684014962559877,-0.011312924241663155,-0.009418129414644637,0.0034145457013747826,0.00721836147682184,0.0033860790561061876
13,0.9534581297939045,0.9678537687495532,1.0712089556232387,0.9168109791965598,1.0685376109992955,0.9391798741993158,0.5198424176757471,0.9304913093666196,0.9085724464288875,0.9215176580470986,0.9021032289435504,9.714623199219107,52.951228833249345,34.43723271147322,0.1212622247469862,6.831552020805304,8.465626083857419,0.03389635260599757,0.04179009398256503,0.15579505870443225,0.0288243400944585,0.07257628786149321,0.023841228285576388,1.5290497172384665,0.005850791569491004,-0.0031584594036909133,-0.013123022338467696,0.0033533729128721857,-0.009958098701653682,-0.00973358445411716,-0.009507755322151491,-0.009625527258109348,0.0033649886327842384,0.005530005849956661,0.003114424420999124
14,0.9579292570475758,1.0651888590363892,1.0395533435277722,0.9551117817946325,0.9777835789586249,1.0413457461827968,1.4006891239497463,0.9592358741966318,0.9498589468358025,0.9855065717453924,0.9113748457595157,10.860736094169361,53.01943381956374,33.817574453142385,0.12857021257835158,6.526006042363206,7.35365748666757,0.03441330363646493,0.0370543131916594,0.16503727502745866,0.012955656182225469,0.08287564134817121,0.022348684638432707,1.4564739153040713,0.006563559045505617,-0.0030973772831923868,-0.014752602861005243,0.003465016456165782,-0.010163098319850548,-0.009848399153562027,-0.009442903757571248,-0.009691546802346188,0.0034652163760749946,0.006711951242853862,0.0033351373863435385
15,1.0942135327004205,1.0517629172305354,0.9002490988796686,0.9845062640109229,0.9835910752580007,1.0494646439109923,0.9696063841069029,0.5239818716324876,1.0276381590939527,1.0990326224073022,1.0630297793309431,10.395960869419007,48.3982967896007,33.835591813818645,0.10776451157122502,6.328593721740018,8.48508723508715,0.033527615658019434,0.04176334667836194,0.17305518152552618,0.012422754514333318,0.0756500134450888,0.027991114238501105,1.4261080866098335,0.0044631378602058595,-0.00207125724656815,-0.009482595409786522,0.002464482285476076,-0.0070097439122051,-0.0066766763865972484,-0.005805802269584722,-0.006113649040159484,0.0021031036800046206,0.0038679783047729024,0.002409910167719416
16,0.9937852234611012,0.982847393618187,0.9906465525343051,1.0503233378236656,0.9185828972153535,0.9277772685971608,1.0614209940376385,1.4506831694803244,1.0337201289475277,1.045317888729719,1.0513469302795464,11.217703785576111,51.82082327550795,36.423673049124766,0.156099553041362,5.74120883275891,7.633976588154988,0.04059154336390606,0.037232797953766314,0.18136630789563793,0.022817121078949433,0.08433119535577498,0.021806743300988245,1.4387099963624495,0.008661416697427775,-0.0036865755485025026,-0.015887691036766415,0.004120522367470426,-0.012445312733907504,-0.012874802526800103,-0.011442686442601295,-0.012328960617257677,0.0036873135815488002,0.008576323883440392,0.0036123383041329485
17,1.0259871419959257,0.9092081356526339,0.940084760975759,0.9243682152567442,0.9039126991755643,0.9135907064437174,0.9845191057466343,0.9373530008584483,0.545634082107386,0.9658073330028074,0.9904821252930553,10.50403131538644,45.099583944676496,36.79535900915918,0.14626057685465113,6.634394279555533,8.132321410202765,0.03935499146864132,0.03947330991282044,0.15321341649081238,0.01802404469836291,0.07796590783190362,0.026947602557422238,1.597860065900951,0.007503609486873018,-0.003126096396077221,-0.012784042088475847,0.003180850545081916,-0.01096854815259059,-0.011102692217372897,-0.010686075460485124,-0.011035458530230371,0.003359382310305581,0.006438032813385534,0.0034710645098032147
18,1.0959316102937073,1.0413985950503375,1.0070282506528807,0.9362980548835924,1.0900312901650364,1.0995739798821311,0.9024819093068459,0.9468092936349151,1.5415051864278722,0.9743436303197164,0.9476360464754243,11.244561615931113,49.2040081585446,38.24552544534464,0.14079301088803084,6.023085950312932,7.410126624422051,0.03752504444506545,0.0404706300931772,0.1656366930858401,0.01968548986212215,0.0797491853843021,0.0268555658537821,1.579407207052028,0.007115852668113577,-0.003428056590245777,-0.013702691591346109,0.0031841874629956334,-0.010199637249240152,-0.010271117069647987,-0.010618175211368413,-0.010082946351787154,0.0031041814119471514,0.007027966634154378,0.003280832596943095
