E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B9,B2,B3,S4,S8,S3,S5,S6,S9,S7,S0,S1,S2,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.44777545585710243,0.05938350545169209,2.6109421196207783,1.3871312437499073,0.38613683772952967,0.2590559065020565,4.778026155384784,0.007903879878282484,8.410164664070324,3.170304754561163,-0.02841917279958146,-0.2534850380534017,-0.1966466924542384,-0.028419172799581505,-0.028419172799581505,-0.2534850380534014,-0.2534850380534011,-0.05683834559916292,-0.41899559850675594,0.03113613200088438,-0.41899559850675544,-0.028419172799581505
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.2588284875471603,0.045819048545260296,0.00752239206715962,0.3763180633249909,3.167672743899427,1.0624854463513407,2.632116299058439,4.656555402816033,0.3413298242343204,8.541454191043623,-0.018092109122251166,-0.2432514081266497,-0.20706718988214728,-0.018092109122251232,-0.01809210912225112,-0.24325140812664972,-0.24325140812664972,-0.03618421824450235,-0.41916696582047663,0.03115163218832244,-0.41916696582047464,-0.018092109122251232
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.25922847776155966,0.06704526607046371,0.008122254963803598,0.3916678687674365,3.1723019908738914,1.5704886319005003,2.5989980657552993,4.845515928633124,0.5078918400227191,8.337143859784089,-0.03424452273568724,-0.2592394880945328,-0.19075044262315768,-0.03424452273568712,-0.03424452273568723,-0.2592394880945321,-0.2592394880945321,-0.0684890454713745,-0.4188655606513798,0.03112437006630886,-0.4188655606513809,-0.034244522735687344
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.2625507347676199,0.05984755422965799,0.00814577282471947,0.38235607913741854,3.2107518019943653,1.3969847566503135,2.61148160636936,4.935495665871411,0.45074779509915386,8.25647591217582,-0.02815605450391941,-0.25178608995793716,-0.19547398095009816,-0.02815605450391967,-0.028156054503919448,-0.25178608995793694,-0.25178608995793694,-0.056312109007838826,-0.41636213582087933,0.03089793508715402,-0.4163621358208811,-0.028156054503919448
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.25788538367089564,0.059227688244107096,0.007822852043899368,0.3874169978550492,3.156757824962327,1.38382159002833,2.610762045736036,4.724111853366955,0.44677684223387437,8.462798805962645,-0.028506998374113527,-0.2540537661028526,-0.1970397693546263,-0.028506998374113524,-0.028506998374113524,-0.2540537661028534,-0.25405376610285335,-0.057013996748227054,-0.4198776241642683,0.031215911293212058,-0.41987762416426766,-0.028506998374113524
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.31644684722456734,0.05576749603277264,0.006048931567835855,0.3743793734432381,3.8345131005083988,1.3101856759810624,2.6069037138316697,3.780186744314298,0.42452648103700463,9.419761539427112,-0.030388782713477083,-0.23187591486042614,-0.17109834943347146,-0.030388782713477114,-0.030388782713477225,-0.2318759148604256,-0.2318759148604256,-0.06077756542695415,-0.3757497250573518,0.027224539236545824,-0.37574972505735127,-0.030388782713477003
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.2388273119624663,0.061172771120727165,0.008841314191058419,0.38876641252836663,2.9361911270299035,1.4250981220701846,2.6130484937525233,5.224481419254627,0.45922222155184156,7.9610798254016535,-0.027391852716134653,-0.260768517998172,-0.20598481256590345,-0.027391852716134535,-0.027391852716134646,-0.2607685179981727,-0.2607685179981727,-0.0547837054322693,-0.43423847880293565,0.03251485176114026,-0.4342384788029359,-0.027391852716134757
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.25904802113106074,0.05899611641226707,0.007892893667346126,0.3858568993343074,3.170213494004003,1.3778601429585264,2.611546331711464,4.774592089163289,0.45734303686578426,8.413878668687051,-0.028124486681826773,-0.25319359159430643,-0.1969446182306538,-0.028124486681826766,-0.028124486681826766,-0.2531935915943074,-0.2531935915943074,-0.05624897336365355,-0.4190015403810641,0.031136669443897903,-0.41900154038106324,-0.028124486681826877
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.2590586085939455,0.05951534299087507,0.007907619957624889,0.3862321010409362,3.1703360269529655,1.3902864092615432,2.6107364988434982,4.779194374306616,0.44454848872014324,8.408901181837095,-0.028519458095954107,-0.2535842132110888,-0.19654529701918047,-0.028519458095954187,-0.02851945809595402,-0.2535842132110887,-0.2535842132110887,-0.0570389161919082,-0.4189935623957872,0.031135947834482,-0.41899356239578717,-0.02851945809595402
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.81953508462193,0.0636958066659665,0.233351666801404,0.2590459439260704,0.05889339920806815,0.007889981539073406,0.38578266833498465,3.1701894536785877,1.432404591961791,2.6117065450446946,4.773681189159248,0.46180708652292946,8.414863799690416,-0.028046347488801682,-0.2531163058088328,-0.19702361083122819,-0.02804634748880175,-0.028046347488801693,-0.2531163058088316,-0.2531163058088317,-0.05609269497760337,-0.41900310562015797,0.031136811019901157,-0.41900310562015874,-0.02804634748880175
