E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,B5,B3,B4,S9,S2,S7,S5,S3,S8,S0,S1,S6,S4,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756393174587388,0.629185856054931,0.9056125132980306,0.5387423457056739,1.446678462350965,1.5399325619339632,0.026820082720905344,7.962235126941215,0.1397268988728272,4.397502507629004,-0.3194775322386185,-0.31947753223862063,-0.3194775322386221,-0.31947753223862074,-0.3194775322386194,-0.31947753223862074,-0.3194775322386207,-1.7763568394002505e-15,0.0,-0.31947753223862096,-0.3194775322386207
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.748271423610777,0.6291858560549306,0.904334775817071,0.543877889019524,1.4445702674898904,1.5404056556772192,0.051818276695242096,8.093616639669255,0.13950752826486956,4.38501093731816,-0.31901378352743137,-0.31901378352743154,-0.31901378352743137,-0.3190137835274316,-0.31901378352743226,-0.31901378352743154,-0.31901378352743154,0.0,0.0,-0.3190137835274316,-0.31901378352743154
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.759097333720485,0.6291858560549305,0.9060379394763,0.5449145070368028,1.4473803932696798,1.5397750470372706,0.018497022022003255,8.10888287766194,0.1397999674599611,4.401665554722422,-0.31963193573977833,-0.31963193573977855,-0.31963193573977833,-0.31963193573977866,-0.3196319357397792,-0.31963193573977866,-0.31963193573977866,1.7763568394002505e-15,0.0,-0.31963193573977877,-0.31963193573977866
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,10.96717146794777,0.6291858560549304,1.7253873068825856,0.832323756126193,2.8237957969824623,1.539950748138253,0.027781038702589748,15.05399501477288,0.1397250341684423,16.137878452229028,-0.3194597052668655,-0.3194597052668613,-0.3194597052668655,-0.3194597052668612,-0.31945970526686196,-0.3194597052668613,-0.3194597052668613,-3.552713678800501e-15,0.0,-0.3194597052668613,-0.3194597052668613
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,4.0676954621928685,0.6291858560549304,0.6399416786035511,0.4514283594676411,0.9876017848554381,1.539927153178727,0.02653428500217389,5.853076293067416,0.1397243621268745,2.1624135131920994,-0.3194828341545861,-0.3194828341545854,-0.31948283415458256,-0.31948283415458534,-0.3194828341545861,-0.3194828341545854,-0.3194828341545854,8.881784197001252e-16,0.0,-0.31948283415458545,-0.3194828341545854
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386848286556,0.6291858530365784,0.9056115182258733,0.5446549731887166,1.446676820229576,1.5399329304891658,0.026839436040104164,8.105060704325249,0.13972672805584171,4.397492797374804,-0.3194771732095596,-0.31947717320956204,-0.3194771732095596,-0.31947717320956215,-0.31947717320956315,-0.31947717320956204,-0.31947717320956204,0.0,0.0,-0.3194771732095618,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730314,0.6291858560549305,0.9056115240740712,0.544654973988308,1.4466768301842114,1.5399329281978416,0.02683943604272342,8.105060723515539,0.13972672898641922,4.397492829783246,-0.31947717320956315,-0.31947717320956204,-0.3194771732095596,-0.31947717320956215,-0.31947717320956137,-0.31947717320956204,-0.31947717320956204,2.6645352591003757e-15,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730315,0.6291858560549305,0.9056115240740712,0.5446549739883081,1.4466768301842112,1.5399329281978418,0.02683943604272342,8.105060723515543,0.13972672898641902,4.397492829783229,-0.31947717320956315,-0.31947717320956204,-0.3194771732095596,-0.31947717320956204,-0.31947717320956137,-0.31947717320956204,-0.319477173209562,1.7763568394002505e-15,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730319,0.6291858560549305,0.9056115240740717,0.5446549739883079,1.4466768301842112,1.5399329281978418,0.026839436042723427,8.105060723515543,0.13972672898641944,4.397492829783271,-0.31947717320956315,-0.319477173209562,-0.31947717320956315,-0.31947717320956204,-0.31947717320956226,-0.31947717320956204,-0.31947717320956204,1.7763568394002505e-15,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.825851335213963,0.6291858560549305,0.9165398731058672,0.5484898577732186,1.4653086619012727,1.2140184236844043,0.026851988453677835,8.197696272072138,0.17723774673868267,4.505886943243392,-0.3194769403461635,-0.3194769403461637,-0.3194769403461635,-0.3194769403461636,-0.3194769403461635,-0.3194769403461637,-0.3194769403461637,0.0,0.0,-0.3194769403461637,-0.31947694034616364
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.7393435680322735,0.6291858560549305,0.9029302196160623,0.5437140733125967,1.4421032939512897,1.6485712158828398,0.026836356269616536,8.082332303276381,0.13051893894907401,4.371096633372707,-0.3194772303433169,-0.3194772303433218,-0.31947723034332753,-0.31947723034332176,-0.3194772303433213,-0.31947723034332176,-0.31947723034332176,0.0,0.0,-0.31947723034332165,-0.31947723034332176
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,5.40778769684834,5.42498368568618,0.848675054362613,2.971643919182257,0.6291858560549305,0.4675076626381332,0.27757498583333506,0.7246488788849079,1.7027636880968662,0.013446661328782177,4.177319943655316,0.07142341056628396,1.1563036725792193,-0.15986281321929585,-0.15986281321929594,-0.15986281321929585,-0.1598628132192959,-0.1598628132192954,-0.1598628132192959,-0.15986281321929588,0.0,0.0,-0.15986281321929585,-0.1598628132192959
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,5.40778769684834,5.42498368568618,0.848675054362613,8.563258119083219,0.6291858560549304,1.3471966684761052,0.8127805341242673,2.1755871196128655,1.3773551733015734,0.04021618886279512,12.061978500137013,0.224037750924972,9.779265995590764,-0.4788435258109729,-0.4788435258109643,-0.4788435258109658,-0.47884352581096445,-0.478843525810964,-0.47884352581096423,-0.4788435258109641,1.7763568394002505e-15,0.0,-0.47884352581096423,-0.47884352581096423
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.70389384842417,5.42498368568618,0.848675054362613,5.739243255692004,0.31459292802746525,0.9029144381869919,0.8782894125520235,1.4420794946158662,1.5399535955284092,0.027931494320440974,16.164342560251438,0.1306473471683425,4.3709457507419085,-0.3194569141212682,-0.3194569141212713,-0.3194569141212753,-0.31945691412127153,-0.31945691412127175,-0.3194569141212713,-0.3194569141212713,0.0,0.0,-0.3194569141212713,-0.3194569141212713
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.11168154527251,5.42498368568618,0.848675054362613,5.773297435866296,0.9437787840823963,0.9082719408384946,0.4334344160973894,1.4512128495411878,1.539926038525283,0.026475386901333765,5.418414147278685,0.14879988249666593,4.423759329681012,-0.3194839267902516,-0.31948392679025267,-0.31948392679025517,-0.31948392679025267,-0.3194839267902534,-0.31948392679025284,-0.3194839267902527,0.0,0.0,-0.3194839267902527,-0.3194839267902528
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,2.71249184284309,0.848675054362613,6.15473424472599,0.6291858560549305,0.9682806887921245,0.5666463070699926,1.553343163296052,0.6070103365622435,0.02691141847185539,8.636283915083588,0.3544755060855336,5.03673466477008,-0.3194758378427416,-0.3194758378427442,-0.31947583784274514,-0.31947583784274436,-0.31947583784274425,-0.31947583784274425,-0.31947583784274425,0.0,0.0,-0.31947583784274425,-0.31947583784274425
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,8.13747552852927,0.848675054362613,5.658858811350039,0.6291858560549305,0.890268123652403,0.5392707977224105,1.4204935606957467,2.472856548580955,0.026821812459603002,7.975000427065526,0.08701258618818135,4.247501715035884,-0.3194775001497412,-0.31947750014973886,-0.31947750014973764,-0.31947750014973897,-0.3194775001497394,-0.31947750014973886,-0.3194775001497388,1.7763568394002505e-15,0.0,-0.31947750014973897,-0.31947750014973886
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.4243375271813065,2.9694764352116576,0.6291858560549305,0.46716666775703064,0.2773668945315852,0.7240880797073734,1.7028907301817202,0.013436213101245358,4.174262416185878,0.07137522063395059,1.1545948012068694,-0.1597382805997949,-0.15973828059979345,-0.159738280599794,-0.1597382805997934,-0.159738280599794,-0.1597382805997934,-0.15973828059979342,0.0,0.0,-0.15973828059979334,-0.15973828059979342
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,1.2730125815439195,8.569860535227397,0.6291858560549257,1.3482353797831377,0.813409512555999,2.1773022205161348,1.3769752170552945,0.040247459024682804,12.071282853782137,0.22425811176391464,9.794428314135507,-0.4792159767724016,-0.47921597677239425,-0.47921597677239447,-0.47921597677239436,-0.47921597677239447,-0.47921597677239425,-0.47921597677239425,1.7763568394002505e-15,0.0,-0.47921597677239447,-0.4792159767723943
