E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B1,B2,B4,S4,S6,S2,S0,S7,S3,S9,S8,S1,S5,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,6.984788839538649,9.184133053434254,3.2732345665607347,0.6238519184990501,0.06537842051640792,3.213448968908127,8.974050707134152,5.275409890493737,3.571235272538716,7.262846551334906,2.2767527375480074e-15,-16.3035198713578,-0.1994132765484249,-0.19941327654842794,-16.303519871357796,-1.2845483915394422,-0.19941327654842822,-1.2845483915394311,-0.19941327654842844,0.0,-16.3035198713578,-1.2845483915394422
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.06537842052222077,9.184133053434287,6.984788839538649,3.2732345662844615,8.974050706563533,7.262846551334906,3.571235272538716,5.27540989049443,0.6238519185041745,3.213448968620052,-1.75930893355983e-15,-16.30351987135781,-0.19941327654843044,-0.19941327654842914,-16.30351987135781,-1.2845483915394422,-0.19941327654842916,-1.2845483915394311,-0.19941327654842933,0.0,-16.30351987135781,-1.2845483915394422
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.0653784205222206,9.18413305343426,6.984788839538649,3.2732345662845,8.97405070656353,7.262846551334906,3.571235272538716,5.275409890494415,0.6238519185041741,3.213448968620055,1.552331411964553e-16,-16.303519871357803,-0.19941327654842778,-0.19941327654842836,-16.3035198713578,-1.2845483915394422,-0.1994132765484285,-1.2845483915394311,-0.19941327654842933,0.0,-16.303519871357803,-1.2845483915394422
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.06557026408625502,9.184133053434259,6.984788839538649,6.2059224119177925,8.955271093350756,7.262846551334906,3.571235272538716,5.275432120438702,0.5954005298718434,3.2039690367645313,4.217541285357244e-16,-15.523620162211655,-0.1993805939751867,-0.19938059397518737,-15.523620162211653,-1.2845483915394422,-0.19938059397518743,-1.2845483915394311,-0.19938059397518693,0.0,-15.523620162211655,-1.2845483915394422
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.06531011889865676,9.184133053467665,6.984788839568091,2.225057589488852,8.980762807228421,7.262846551366405,3.571235272538716,5.275401974278262,0.6340208892532886,3.216837537080713,-2.3482198675590417e-16,-16.58226515976132,-0.19942491503657367,-0.19942491503657336,-16.582265159761317,-1.2845483915394422,-0.19942491503657328,-1.2845483915394311,-0.19942491503657322,0.0,-16.582265159761317,-1.2845483915394422
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.0739389253846816,9.184133053434248,6.984788839538708,2.9113950464919287,8.960511919181721,7.2628465513349685,3.5712352725387158,5.278848084322373,0.6309605555146726,3.242656897874822,1.935938055779854e-15,-16.39974509241706,-0.19435842710104545,-0.19435842710104714,-16.39974509241706,-1.2845483915394418,-0.19435842710104695,-1.2845483915394311,-0.19435842710104634,0.0,-16.399745092417056,-1.2845483915394422
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.06239353441995679,9.18413305343424,6.984788839538649,3.421510462493846,8.978649213842967,7.262846551334905,3.5712352725387158,5.274208240104035,0.6211581722486248,3.2031718289828044,-1.223920248587687e-15,-16.26408835514676,-0.20117994885244317,-0.2011799488524422,-16.264088355146757,-1.2845483915394418,-0.20117994885244223,-1.2845483915394595,-0.2011799488524435,0.0,-16.264088355146754,-1.2845483915394418
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.05355904366398233,9.184133053434262,6.98478883953865,3.9512908105742914,8.515924555097145,7.262846551334906,3.5712352725387158,5.3391896366711045,0.6123008092886776,3.648204634012705,-3.8920042243717775e-16,-16.12320205523096,-0.105643980561414,-0.10564398056141402,-16.123202055230962,-1.284548391539442,-0.105643980561414,-1.2845483915394311,-0.105643980561414,0.0,-16.12320205523096,-1.2845483915394422
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.07841553791093615,9.184133053434257,6.984788839538649,2.75229395695656,9.370593253435539,7.262846551334905,3.5712352725387158,5.220520978846835,0.6343849115293365,2.840476532161924,8.764383313092019e-16,-16.44205538931353,-0.2801112239568151,-0.28011122395681615,-16.442055389313534,-1.2845483915394418,-0.28011122395681637,-1.2845483915394595,-0.28011122395681554,0.0,-16.442055389313534,-1.2845483915394418
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.37993109736553,2.15721214423386,8.06747612322861,0.06162799531264239,9.184133053434284,6.984788839538649,3.470973195399026,9.36414010081744,7.262846551334906,3.5712352725387158,5.274973839998122,1.2148792810850408,3.4106365117374327,-1.827250770483098e-15,-16.250934561413207,-0.20005436012910272,-0.2000543601291011,-16.250934561413207,-1.284548391539442,-0.20005436012910127,-1.2845483915394311,-0.2000543601291005,0.0,-16.250934561413207,-1.2845483915394422
