,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B1,B2,B4,S4,S6,S2,S0,S7,S3,S9,S8,S1,S5,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
0,1.1169741091722862,0.5966728536062696,0.7959504457424119,0.6359572312481171,0.8304523343499656,0.7689924117115021,0.6393616853265127,1.1767186435876882,0.5281731101301833,0.7740538531326445,1.0206537005389613,1.4674327630752042,4.493295523873218,2.7034516187652082,8.227542523764011,8.512397232198806,6.029813590085336,4.0950603855487495,0.7515849860711593,0.06695582384071527,2.2663119748861655,12.664968020460043,7.071900318021793,2.4554842299164794,6.127514792446525,1.875497300769877e-15,-22.33871895290567,-0.2989219528679197,-0.13547934177495172,-20.095748419100683,-1.0649983956107856,-0.12562191324289743,-1.1695376806514235,-0.15284158605242426,0.0,-21.2961372739138,-1.542415631800336
1,0.35054084516392736,1.4073707401330458,1.328998919647587,0.5885242590580334,1.0484392889025558,0.929670821703362,1.3518027837010975,1.2060088770409907,1.3489071383230564,1.254666815954091,0.9643285138271859,1.1416363912079848,5.669156410248576,2.628319304684601,4.277793164760793,0.05283230020042572,12.233982699715167,7.012608894774267,3.886012898541813,7.067793377722681,5.164216492977354,1.8137369469372566,3.08605391940198,0.7026730945239751,4.28048334624974,-1.974379123614237e-15,-12.596022024900583,-0.2931973188431273,-0.1905489474288787,-17.605314394990426,-1.2391326278513348,-0.16227718372765743,-1.51759091947649,-0.26258171839189215,0.0,-13.809755778812846,-0.6879126012157915
2,1.4280089311353086,1.434645881238001,0.5089009612810177,0.8482861068461202,0.8170017605118786,0.7318980431496867,1.1215005287157909,0.6994954251948076,0.7915418697602923,0.806121669306788,0.7745405009295099,1.492856926588376,6.2513618732440435,1.081932887343455,8.83952413885773,0.06083395978912175,5.26542683494982,9.697822684345507,2.3353948452358915,11.338956412654955,6.954119823739117,4.559461357779888,7.1132941587680145,0.7098811687749892,2.375372205609479,1.983578621017471e-16,-16.552752284951392,-0.12004279221778053,-0.11758664540704993,-11.109520170775014,-1.4572699281501635,-0.11354064201547452,-1.8848265085051388,-0.22685874842776368,0.0,-13.78706080908311,-0.8177970910668022
3,0.675105272078462,0.5951132319897521,0.9203283283705448,1.4551349435884342,0.6005511486455808,1.1874613350242242,1.185147613528945,1.340634831461051,1.2886584916122394,1.027596766900756,1.2934011592603942,1.3534807786803993,4.715919203701227,2.694958999803665,6.025061234692793,0.08054407222512346,12.868344434527666,8.399360231410391,6.501739863968339,10.071051006063023,5.317310011079376,4.0557110266078835,3.1894072685819026,0.8676584188612821,4.742934610189618,5.282428019636809e-16,-18.819177179837908,-0.2125629906881414,-0.2051785615146618,-21.49757990104458,-1.3311666220587524,-0.1912685827492851,-0.8124390893532348,-0.1138919842911363,0.0,-20.380536887205995,-1.0390441919575468
4,1.3643923966750138,1.4001476819845917,1.2552683799422977,1.2652599980233146,1.388745187226299,1.381348641796271,1.0022639067171508,1.4389053001851833,1.2577002756571396,0.6388876797679923,1.2663203769546718,0.8844552023274215,2.9471159875339747,1.6632722943549005,7.696224391743399,0.07045469743964454,10.114968382456068,5.7164094789359154,2.5745419650757153,11.140850347914867,4.655497208560408,2.183661482651912,4.090545255994885,0.3196005674576962,4.183712237006239,-3.3781739240637524e-16,-19.995953373667767,-0.1753005170607799,-0.2463925179864649,-10.275873606094443,-0.8522276713695809,-0.1063217546356839,-0.7804096696553386,-0.27766296434229715,0.0,-15.865142785852973,-1.8541422246882693
5,1.0087948723202782,1.1402962279230269,0.6953039608553547,1.4369481409083371,1.3249142504313474,0.8287021040025185,0.8807252266116543,1.151095266020922,0.9744919557663916,1.066318150247326,0.9795194497001776,0.6391531187181784,6.032376421265751,3.0366138038191854,7.974547012706127,0.10747911287349396,10.09166796605918,5.034235546944931,1.8380879225495184,7.748924704360286,3.635470803951188,2.0288189648001325,6.400754983982399,0.8856110046838854,4.029997967008997,1.6367762916075084e-15,-24.058082498098734,-0.21566247367021021,-0.2010147357594435,-8.84845578179966,-1.4953528401833494,-0.19883355014872722,-1.6557816862023051,-0.17812075730415033,0.0,-19.242228043218073,-1.2069273466875505
6,0.877032432536444,0.8896927505464493,1.9013327763145593,0.519865370294089,1.1456570592067672,1.3209892102368044,1.4155984148126715,0.8385765837073669,1.3577174544361181,0.8183199218584335,1.0583807476834899,0.8945902461470173,2.8670539113969418,1.988278791191223,4.789060573916,0.04089972799107198,13.12208421596177,5.7485019031172655,4.5348010427669205,5.1067973525539445,5.601435629653266,2.357281610950369,4.161059392332972,0.7509213832110853,4.771529218170654,-1.4802936209534942e-15,-20.337183059788096,-0.22796429604101512,-0.19183814493460805,-20.86497315683834,-1.1086255167253458,-0.14652083571385655,-1.2210748522526809,-0.1400750901299025,0.0,-22.140543158675676,-0.8279299782959919
7,1.3013381342941939,1.4351378310148135,0.5726843696414867,0.5583471536920217,1.2673124036780647,1.4958850276980178,1.436794918884308,1.4841045033249831,1.158300282174005,0.8822260022374145,0.5946081686421758,1.0103211122530857,2.336820869916804,2.95476570250157,11.008584770331742,0.05514845906134025,9.994328978150287,8.987909854912198,2.2345828666279517,5.7746328968152225,5.651104321610162,4.899790642352853,6.190161238131789,0.3134457789483703,3.141235528118042,-4.1167201947641667e-16,-18.266107915945216,-0.09253101632774544,-0.10202330434260534,-21.265792797230425,-1.05528627786992,-0.07052739057646344,-1.5397780177218519,-0.05303428083085101,0.0,-17.296420751639474,-1.73536596021447
8,0.8739899859027159,1.3755270992346815,1.3805395590617824,2.024624358768695,0.9936972503465391,1.1538961145719009,0.8563560008169767,0.8733340401957291,0.8122918139779541,0.9044297926568219,0.6115387462740424,1.1718411584301716,2.204757421908527,3.0342748816066285,4.526097379174407,0.05570431902485814,5.879481824117637,6.878795408357378,2.965896495243879,12.773073043254776,9.8929464430191,4.145254653264958,6.486752366409743,0.3282405197808443,2.4658720330504433,1.281268865137463e-15,-9.387202302795341,-0.321092628190044,-0.19876527637095215,-11.28667011770613,-1.3812349133698503,-0.2905424944700185,-0.8908362897134273,-0.14063502398563382,0.0,-13.692399050638212,-0.7162415419917225
9,0.5540771665976698,0.625283205195635,0.9118602839544806,0.8749460957568236,0.38290208768671324,0.7129747069682202,0.6614690829223897,1.146158191047467,0.6005499288626176,0.5086469604132,0.6051187636852384,0.5886016177697703,2.6224872484088935,1.534037177683551,4.866467069258025,0.06175350657872048,9.018917801032366,6.612752725827939,5.11200201436824,11.22581438843132,5.140190726174311,4.614376137633352,6.33127707361093,0.6393591154922201,3.449019406992391,-2.1428265732339723e-15,-14.564575033579834,-0.14400999852646307,-0.100430303049549,-17.599032381505104,-1.228979483169755,-0.2605744637681919,-1.273559450119692,-0.29522184916517835,0.0,-16.313750594104604,-1.7513529785878357
10,0.7226861787502276,1.2991356973215578,0.835553896891818,1.2161103619654574,1.0743532921556471,1.3617225763775522,0.6389982381764738,0.8461417132135515,1.1272746782122827,1.0633262675693715,1.2968298513805343,0.5608887938463816,5.005541345445968,2.393822901141056,6.005686883194839,0.05657530153166274,6.798342687705322,7.248664818456951,3.144542864491189,12.764071298412778,9.934923235681055,5.273090386331256,4.460043703274972,0.32115027494153986,3.45163634581404,2.8797338302710493e-16,-23.69249810190794,-0.25474708184025946,-0.277997935443388,-14.595185905198685,-0.9530794977184868,-0.16677818269024527,-0.8637129381035489,-0.14630102311919335,0.0,-15.30035410767173,-1.8272603856182246
11,1.3796274300115208,1.490656582040622,0.9696441598091363,0.8018997567389023,1.40075603718068,0.743260907066372,1.4633558359737,0.6770052936228492,0.9816744386277665,0.9278454318655208,1.1684832863267558,0.5372976050824241,2.6367179932972795,2.698225171681357,8.033518759208487,0.06682187397418653,13.521555369706592,9.762384293680839,4.293473540131809,12.366429157871888,10.702520419124044,4.796403079510134,7.536197715690136,0.31490673580342415,3.787718068880361,2.144949382099428e-15,-14.753309866369593,-0.2011778724879791,-0.12606572953841658,-22.449590539012558,-0.6528238149512704,-0.16328202887117182,-0.9006383868202772,-0.1581991510166721,0.0,-20.323261603353608,-0.4455571371605949
12,0.8944686421164195,0.6884026923935963,1.012531831599001,1.1771840714736796,0.7962865725628069,1.9823481468754207,0.6128486245393879,1.2085536401690375,1.2214852699855951,0.7136762042723318,0.9483247002662044,0.9071485084834369,2.7948564038434,1.6132621070013207,10.844552828156228,0.04862675366379239,13.390580767307007,6.673787026380466,1.8980942030250387,8.414302637147285,6.607649067836133,3.1981011807641617,5.41636086763105,0.6846394045608611,4.779717748481399,1.91233232625914e-15,-18.190543303387646,-0.13930588723681667,-0.22431500007840705,-13.73144988840918,-2.4001847229290427,-0.2188857394196341,-1.0598089521826677,-0.12412366051783934,0.0,-17.972906401789295,-1.538058479461251
