E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,B7,B0,B4,S8,S3,S5,S6,S1,S9,S4,S7,S2,S0,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,9.48249607699173,3.47193896232414,1.04365857278033,0.6070961640384697,0.05563932624369047,0.01890389326858032,0.6940966403782718,0.14863162256421586,0.39197505756308926,2.1563964919427865,5.928465579333065,1.7358368471607297,0.006761877098686317,-0.00404425606795291,-0.004044256067952917,-2.671007364109396e-17,0.3233533537051196,-0.004044256067952917,-0.009802928978486669,0.3273976097730726,0.3273976097730726,-0.009802928978486565,-0.009802928978486572,0.0,-0.009802928978486572,0.3233533537051194
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,9.48249607699173,3.47193896232414,1.04365857278033,0.6070961640384699,0.05563932624369263,0.018903893268580316,0.6940966403783009,0.14863162256421586,0.3919750575630893,2.156396491942803,5.928465579333065,1.7358368471608594,0.0067618770986865905,-0.004044256067952919,-0.004044256067952917,0.0,0.3233533537051198,-0.004044256067952914,-0.009802928978486669,0.32739760977307275,0.3273976097730728,-0.009802928978486565,-0.009802928978486572,0.0,-0.009802928978486572,0.32335335370511986
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,9.48249607699173,3.47193896232414,1.04365857278033,0.5890025832600078,0.05588925206796117,0.018897481982898198,0.6974308637587541,0.13916859161603834,0.39184211859441836,2.158288600088585,5.928465579333065,1.678378725352602,0.006793309746274292,-0.003967503608743183,-0.003967503608743192,0.0,0.3248999290630269,-0.003967503608743175,-0.008170406110548534,0.32886743267177015,0.3288674326717701,-0.008170406110548166,-0.008170406110548173,0.0,-0.008170406110548173,0.3248999290630268
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,9.48249607699173,3.47193896232414,1.04365857278033,0.614848795197858,0.05553427203919666,0.018906640338591466,0.6926950726912974,0.15268628645243362,0.39203201847122454,2.1556010942548625,5.928465579333065,1.7605261651518,0.00674866438166216,-0.004076572506822975,-0.00407657250682298,2.671191525179915e-17,0.32270320984925127,-0.00407657250682299,-0.010502422782909804,0.32677978235607424,0.3267797823560742,-0.010502422782910109,-0.010502422782910113,0.0,-0.010502422782910095,0.3227032098492515
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,9.48249607699173,3.47193896232414,1.04365857278033,0.6070961640384679,0.0555146004714639,0.018903893268580316,0.6968621668267542,0.14863162256421578,0.39197505756308537,2.5500717769907113,5.928465579333065,1.7308088303351192,0.006767866116657333,-0.004079234022372903,-0.004079234022372903,2.6712260148054395e-17,0.3225682459426487,-0.0040792340223728685,-0.009802928978486669,0.32664747996502147,0.3266474799650215,-0.009802928978486565,-0.009802928978486572,0.0,-0.009802928978486572,0.32256824594264855
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,9.48249607699173,3.47193896232414,1.04365857278033,0.6070961640384683,0.05568126303119134,0.01890389326858032,0.6931703776105274,0.1486316225642158,0.3919750575630897,2.024746346483536,5.928465579333065,1.7375274269775667,0.006759880994257805,-0.0040324953627211505,-0.004032495362721149,-2.6709338614988945e-17,0.32361731852056125,-0.004032495362721152,-0.009802928978486669,0.3276498138832824,0.32764981388328235,-0.009802928978486565,-0.009802928978486572,0.0,-0.009802928978486572,0.3236173185205613
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.741248038495865,3.47193896232414,1.04365857278033,0.6078247717063748,0.05575922645320887,0.018942188976991438,0.6956072318443877,0.14866895866493327,0.39276912481100834,2.1572520201074825,2.9642327896665326,1.7342165851729514,0.006776521278326413,-0.004050433878729859,-0.004050433878729862,0.0,0.3240526471568246,-0.004050433878729873,-0.00977713395905111,0.3281030810355545,0.3281030810355545,-0.009777133959051144,-0.009777133959051155,0.0,-0.009777133959051137,0.3240526471568248
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.223744115487595,3.47193896232414,1.04365857278033,0.606852439714439,0.05559921975905435,0.01889108308820911,0.6935913591472883,0.1486191333792812,0.39170943655491597,2.15611031908583,8.892698368999596,1.7363803413104688,0.006756978685624156,-0.00404218927545595,-0.004042189275455951,0.0,0.32311944112927365,-0.004042189275455951,-0.009811557591596909,0.32716163040472956,0.32716163040472956,-0.009811557591596395,-0.009811557591596402,0.0,-0.009811557591596395,0.3231194411292735
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.48249607699173,1.73596948116207,1.04365857278033,0.48253950565187864,0.057505184119234116,0.018859757819090595,0.718985362138791,0.08348788304949985,0.3910599024088482,2.170517576751765,5.928465579333065,1.3453761711653482,0.006996525442013443,-0.0034751249939187906,-0.0034751249939187906,0.0,0.33489567591258146,-0.00347512499391878,0.0014353988937623186,0.3383708009065002,0.3383708009065003,0.0014353988937625475,0.0014353988937625475,0.0,0.0014353988937625475,0.3348956759125814
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.48249607699173,5.20790844348621,1.04365857278033,0.7316528224760006,0.05408752085324268,0.018948028718058115,0.6733892048933829,0.21377536208155404,0.39289021270045904,2.1446427923269096,5.928465579333065,2.1371093069210354,0.00656668517111589,-0.004525314614359684,-0.004525314614359684,0.0,0.3137460899095887,-0.004525314614359689,-0.021041256850736545,0.3182714045239483,0.31827140452394836,-0.021041256850735678,-0.02104125685073569,0.0,-0.021041256850735685,0.3137460899095885
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.48249607699173,3.47193896232414,0.521829286390165,0.6070961640384696,0.05592126674095796,0.018903893268580316,0.6879038709182909,0.14863162256421586,0.3919750575630891,1.2781673621647651,5.928465579333065,1.747202594101181,0.006748626057854292,-0.003965188993933772,-0.003965188993933763,-2.6705133495689562e-17,0.3251278565219154,-0.003965188993933784,-0.009802928978486669,0.3290930455158493,0.32909304551584917,-0.009802928978486565,-0.009802928978486572,0.0,-0.009802928978486572,0.32512785652191545
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.48249607699173,3.47193896232414,1.565487859170495,0.6070961640370736,0.05536244980397105,0.018903893268580513,0.7002576148911204,0.148631622564144,0.3919750575638251,3.0346642507745774,5.928465579333065,1.7246752455404366,0.0067752788502764005,-0.004121902985963426,-0.004121902985963426,0.0,0.32161042552989705,-0.004121902985963417,-0.009802928978487557,0.3257323285158605,0.32573232851586037,-0.009802928978486572,-0.009802928978486565,0.0,-0.009802928978486572,0.32161042552989727
