E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B3,B2,B5,S6,S8,S9,S7,S1,S2,S3,S0,S4,S5,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19523080010969457,8.727770330675574,0.001794236670355712,0.03853166043228925,0.5081906849892016,0.007769041947984636,1.8571073185999605,0.7406296478369732,9.432891853180426,0.0009523948377871128,0.09485175138834379,0.1897035027766877,0.18970350277668802,0.09818597106218441,0.003334219673841071,0.09485175138834388,-1.2168917447840737,-1.315077715846259,0.09485175138834388,0.0,0.18970350277668777,0.003334219673841069
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.1953215968090087,0.03832967106235114,0.7408228834621273,0.5085361501611804,0.0009525253035714671,0.007745759201496955,0.001785943532779374,8.687473021395046,1.8571073185999605,9.432698617555253,0.09441422939692189,0.1888284587938432,0.18882845879384313,0.09775124412289182,0.0033370147259694964,0.09441422939692164,-1.2172896871999344,-1.3150409313228253,0.09441422939692162,0.0,0.18882845879384327,0.003337014725969499
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19515617423428883,0.03869787795167567,0.740470821403677,0.5079067363744229,0.0009522876078370072,0.007788178764513939,0.001801053195617751,8.760892261442347,1.8571073185999605,9.433050679613704,0.09521136437819806,0.19042272875639604,0.190422728756396,0.09854328679608226,0.0033319224178844555,0.09521136437819802,-1.2165646634060412,-1.3151079502021237,0.09521136437819802,0.0,0.19042272875639601,0.003331922417884454
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19525246280512348,0.0427334497613256,0.7406757516030668,0.5082731089412683,0.0009524259649187694,0.007763486956812901,0.0017952149170007534,8.72495205008814,1.8571073185999605,9.432845749414314,0.094747363755183,0.18949472751036636,0.18949472751036645,0.09808225028551876,0.0033348865303353143,0.0947473637551832,-1.2169866892025372,-1.3150689394880557,0.0947473637551832,0.0,0.18949472751036642,0.003334886530335316
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19521303344775667,0.03508599381864315,0.7405918354919712,0.508123084378671,0.0009523693088654501,0.0077735979148520875,0.0017934346754750286,8.73008250271226,1.8571073185999605,9.43292966552541,0.09493736567348199,0.18987473134696375,0.18987473134696375,0.09827103842486995,0.003333672751387962,0.09493736567348186,-1.2168138754165287,-1.3150849138413985,0.09493736567348186,0.0,0.18987473134696373,0.0033336727513879616
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19523406862073725,0.03916559783344617,0.7406366040947687,0.4998828956370646,0.0009523995343114396,0.0077682037962910604,0.00179438424320896,8.727345037698718,1.8571073185999605,9.432884896922612,0.09483600110741852,0.18967200221483724,0.1896720022148371,0.0981703213979106,0.0033343202904922084,0.09483600110741863,-1.2169060702482808,-1.3150763916461916,0.09483600110741863,0.0,0.18967200221483724,0.0033343202904922084
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19522820262250687,0.03802787947759799,0.7406241196884727,0.5149902882433484,0.0009523911054570998,0.007769708028386323,0.001794119400977085,8.72810832770049,1.8571073185999605,9.432897381328909,0.09486426816011129,0.1897285363202225,0.1897285363202227,0.09819840787385381,0.003334139713742708,0.09486426816011125,-1.2168803603161842,-1.3150787681900382,0.09486426816011125,0.0,0.18972853632022255,0.0033341397137427106
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19443047896014065,0.03843797391652543,0.7407307701515786,0.5083508626532947,0.0009512448548844015,0.007758246718107462,0.001790391468770029,8.70908611191233,1.8571073185999605,9.432790730865802,0.09464889085058625,0.18929778170117248,0.1892977817011725,0.09795847370355185,0.003309582852965714,0.09464889085058627,-1.2170999923995616,-1.3150584661031135,0.09464889085058627,0.0,0.18929778170117253,0.003309582852965714
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19588842584694932,0.038608541024801116,0.7405466938897132,0.5080593126148634,0.000953339779539054,0.0077778958352511356,0.0017973904056152645,8.743094570565129,1.8571073185999603,9.432974807127668,0.09501813083117994,0.19003626166235998,0.19003626166235987,0.09837259459788977,0.003354463766709983,0.09501813083118,-1.216720912443259,-1.315093507041149,0.09501813083118,0.0,0.19003626166236,0.003354463766709982
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.732194005182,6.25477618707375,0.81627994,0.19528713535721987,0.038538249967131157,0.7407495427394999,0.5081794223554068,0.0009391387193493241,0.007769800997141243,0.0017945070409700738,8.729084084734655,1.8571073185999603,9.43277195827788,0.09486601519948268,0.18973203039896522,0.1897320303989647,0.09791624055072656,0.0030502253512438085,0.0948660151994826,-1.2171386519841092,-1.3150548925348355,0.0948660151994826,0.0,0.18973203039896522,0.0030502253512438085
