E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B3,B0,B7,S2,S3,S5,S1,S7,S9,S4,S6,S0,S8,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11126223896556675,1.4697848589543598,0.7216797772868857,0.04227255083708291,4.297852543289359,0.16358855086459176,6.304898591492745,0.03321191752084845,0.6387096678314363,3.6262128398329843,0.04245434352553613,-0.03620908783720988,0.0020817518961084858,0.0041635037922175,-0.03620908783720988,0.0020817518961087494,0.0062452556883262345,0.008327007584434998,0.006245255688326262,-0.03412733594110118,-0.03204558404499236,-0.036209087837209886
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.1594226451138083,5.807232149297221,0.02562102774772659,1.4722421879028782,0.635923535155213,4.298749334764482,0.6219273606477078,2.7396604406969,0.04297856792205026,0.17477893335784248,0.03752237064691993,-0.035839620364012684,0.0005609167609685883,0.0011218335219381637,-0.035839620364012684,0.000560916760969081,0.0016827502829072083,0.002243667043876338,0.0016827502829072638,-0.03527870360304364,-0.034717786842074494,-0.03583962036401256
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.09262215958759998,6.530502546398997,0.03760690284813192,1.4682289537327358,0.6404164370142186,4.297418173785634,0.7795407756590417,4.141026128501647,0.042039494958664596,0.15689690399636028,0.0453571958321282,-0.036388042931484454,0.002989717633547606,0.005979435267095826,-0.03638804293148446,0.0029897176335479045,0.008969152900643873,0.01195887053419166,0.008969152900643734,-0.033398325297936515,-0.030408607664388687,-0.036388042931484677
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.10336518131512659,6.370404237205001,0.034785919556128385,1.4567789839322676,0.645350581802898,4.311975045949382,0.7454121487649635,3.807842351633772,0.06878980272807268,0.16003578908120886,0.037462616605169044,-0.030390783897264628,0.002357277569301708,0.004714555138602941,-0.030390783897264625,0.002357277569301486,0.007071832707904402,0.009429110277205888,0.007071832707904374,-0.028033506327963198,-0.025676228758661712,-0.030390783897264573
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11464754504250414,6.277545930874096,0.0325859596626371,1.4753076140994676,0.6358987290504506,4.291834610198906,0.7122327329864073,3.554049593806597,0.030978686343977584,0.16503516301633242,0.04460864473118263,-0.0386884050413501,0.0019734132299440432,0.003946826459888353,-0.03868840504135009,0.001973413229944182,0.005920239689832463,0.0078936529197767,0.005920239689832546,-0.03671499181140592,-0.03474157858146176,-0.03868840504135007
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11126252552529457,6.303605609962563,0.033213722132549715,1.4697863556603143,0.6387081113703925,4.297852762393439,0.7218809711820388,3.6263598837643665,0.042272456373383456,0.16359440151180657,0.04245187863290654,-0.03620899756892195,0.002080960354661432,0.004161920709323057,-0.03620899756892196,0.002080960354661529,0.006242881063984629,0.008323841418646102,0.006242881063984601,-0.03412803721426039,-0.032047076859598844,-0.03620899756892215
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11126214345836977,6.305329883944895,0.0332113155931982,1.4697843597474298,0.63871018696856,4.2978524702108265,0.7216126854775247,3.6261637928077928,0.04227258234551478,0.16358659945918333,0.04245516565729911,-0.03620911794470049,0.0020820159041998743,0.00416403180839908,-0.036209117944700484,0.002082015904199541,0.006246047712598568,0.008328063616798165,0.006246047712598624,-0.034127102040500956,-0.032045086136301415,-0.036209117944700386
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.10845863309565683,6.69016725854344,0.035717548672120916,1.4710658008440498,0.6373923346259992,4.2980057246006504,0.7433440598265593,3.8544560940962738,0.042136650072626916,0.16849445900524318,0.04040137361674993,-0.03614597895003436,0.0014184648889035145,0.002836929777810389,-0.03614597895003437,0.0014184648889051868,0.004255394666715595,0.005673859555620775,0.004255394666715595,-0.03472751406112917,-0.03330904917222399,-0.03614597895003446
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11294158107010314,6.07324050084121,0.03174580311757519,1.4690042900159834,0.6395125523473925,4.297758873662167,0.7081962529265406,3.4935573666610553,0.04235484314764613,0.1605980723168969,0.04370590019789055,-0.03624767861492719,0.0024860738609877586,0.004972147721975572,-0.03624767861492719,0.0024860738609877794,0.007458221582963442,0.009944295443951146,0.007458221582963387,-0.03376160475393941,-0.03127553089295165,-0.03624767861492706
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.09056272779835779,6.481201904084927,0.0377396801984351,1.4352512805649404,0.6564163596740991,4.335179814626294,0.7899886417669283,4.149214403773024,0.024717974349235027,0.15364998639503594,0.029482309550799213,-0.02083069385737554,0.0028838718978079214,0.005767743795615781,-0.020830693857375543,0.0028838718978078937,0.008651615693423709,0.01153548759123156,0.008651615693423709,-0.017946821959567538,-0.015062950061759839,-0.02083069385737568
