E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B3,B0,B7,S2,S3,S5,S1,S7,S9,S4,S6,S0,S8,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11126223896556675,1.4697848589543598,0.7216797772868857,0.04227255083708291,4.297852543289359,0.16358855086459176,6.304898591492745,0.03321191752084845,0.6387096678314363,3.6262128398329843,0.04245434352553613,-0.03620908783720988,0.0020817518961084858,0.0041635037922175,-0.03620908783720988,0.0020817518961087494,0.0062452556883262345,0.008327007584434998,0.006245255688326262,-0.03412733594110118,-0.03204558404499236,-0.036209087837209886
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11708454606136579,6.23818440108543,0.03205057100848012,1.4701832303812863,0.6382675924747242,4.297975577725325,0.7064550946803403,3.490319356814013,0.04235117265477153,0.16533674268876286,0.04169162452361878,-0.036158399105845354,0.0018444084725905974,0.003688816945182285,-0.03615839910584535,0.0018444084725911455,0.0055332254177734574,0.007377633890364582,0.00553322541777343,-0.03431399063325424,-0.03246958216066309,-0.036158399105845174
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.10636986106782864,6.362373970640323,0.03425826286041996,1.4694208265845197,0.6391115667117527,4.2977449336780245,0.7354115423686753,3.748708098118095,0.04220843346011564,0.16200527086119929,0.04314337503038576,-0.036253421723396385,0.002296651102329683,0.004593302204659587,-0.036253421723396365,0.0022966511023297803,0.006889953306989383,0.009186604409319177,0.00688995330698941,-0.03395677062106661,-0.03166011951873682,-0.03625342172339607
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11023213010754686,6.313309761663346,0.03340792999709548,1.468098419384159,0.6395690598270612,4.299687774690683,0.7246365217754789,3.6488184964682184,0.04571739304215872,0.16313967980514799,0.04180048439910445,-0.03545299422192871,0.0021158300590569112,0.004231660118117154,-0.03545299422192871,0.0021158300590585766,0.00634749017717573,0.008463320236234306,0.0063474901771757575,-0.033337164162870137,-0.03122133410381156,-0.035452994221928824
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.1121397991033943,6.297765307398129,0.03304700586377646,1.4712193289303825,0.6379790636399397,4.296290612044209,0.7191916740864618,3.6071970291805875,0.0393409562350321,0.16396770002230027,0.04301199374365964,-0.03685258502296751,0.002053136240229403,0.004106272480461413,-0.03685258502296752,0.0020531362402307074,0.0061594087206920944,0.008212544960922843,0.00615940872069215,-0.034799448782736775,-0.03274631254250604,-0.03685258502296751
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.1112622708027148,6.304754860537164,0.03321211811999889,1.4697850253227718,0.6387094948209416,4.2978525676439965,0.7217021382026289,3.626229185241775,0.04227254033655467,0.16358920120081616,0.04245406953729389,-0.03620907780338736,0.0020816639113023783,0.004163327822604342,-0.03620907780338737,0.00208166391130217,0.006244991733906524,0.00832665564520868,0.006244991733906496,-0.03412741389208507,-0.03204574998078302,-0.036209077803387224
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11126221291752358,6.305016201894683,0.03321175337812941,1.4697847228221592,0.6387098093985569,4.297852523361027,0.7216614808698374,3.6261994649774345,0.042272559429272064,0.1635880187221966,0.04245456771843879,-0.0362090960474476,0.002081823890330181,0.0041636477806607985,-0.03620909604744759,0.0020818238903303893,0.006245471670991154,0.008327295561321599,0.006245471670991182,-0.034127272157117194,-0.0320454482667869,-0.03620909604744749
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11082214224331005,6.365464254419128,0.03360023667333075,1.4699876918983625,0.6385010539750698,4.297876842038305,0.7251457189124353,3.6614612236546966,0.04225110032786222,0.16436551216564854,0.042129191631374,-0.03619907704024742,0.0019767048637087115,0.003953409727417732,-0.036199077040247406,0.001976704863708857,0.0059301145911266895,0.007906819454835456,0.005930114591126634,-0.03422237217653856,-0.03224566731282974,-0.03619907704024716
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.11166065505516214,6.2500245520463915,0.03286188449848407,1.4696006343107832,0.6388991493057502,4.297830459157762,0.7185188801340732,3.5944798626536425,0.04229201002671926,0.16288282647481028,0.04274968939155237,-0.03621818623803658,0.0021771677178383797,0.004354335435677195,-0.03621818623803658,0.002177167717838595,0.00653150315351575,0.008708670871354393,0.006531503153515805,-0.03404101852019803,-0.03186385080235943,-0.03621818623803663
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.55954182432395,4.03148701327868,0.38820448019383,0.10753059647212418,6.3355611074934135,0.033934866612480546,1.4636617237473153,0.6418323516805795,4.304510330058001,0.7325825808613279,3.7096077184944796,0.03911781703478548,0.1619423146989812,0.04008950785858227,-0.033466158491056545,0.0022077831225084665,0.004415566245017149,-0.033466158491056545,0.0022077831225085706,0.006623349367525844,0.008831132490034296,0.006623349367525705,-0.03125837536854803,-0.029050592246039453,-0.03346615849105672
