E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B4,B5,B7,S6,S7,S9,S2,S1,S3,S4,S0,S5,S8,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,3.710708448780935,0.06461673623368326,0.0003288800767771834,0.09276290751954042,2.608017006982715,0.010213274566571626,3.6528346240276166,1.0608114551824697,0.04106424260956034,2.242207456368889,0.24015997084727359,0.0007292746400749502,0.1200799854236374,0.000729274640074951,0.24015997084727214,0.000729274640074846,0.12007998542363678,0.1200799854236374,0.0007292746400749395,0.2394306962071986,0.12007998542363674,0.35878140699076033
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06439577819007002,0.09227799253311945,3.8290058546595342,0.010739933838878475,0.041016770253171325,0.0003280524159822331,2.5945629572103885,3.9170912260476287,1.115647717380718,2.2333092186071664,0.23794142583243907,0.0007169970290547503,0.11897071291621941,0.0007169970290547513,0.23794142583243794,0.0007169970290547044,0.11897071291621951,0.11897071291621941,0.0007169970290547556,0.2372244288033843,0.11897071291621941,0.35547814469054895
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06480224863331323,0.09316890878660003,3.504925902316669,0.009773877385046146,0.04110409796495089,0.00032957391938035396,2.6192806380443274,3.539136473452956,1.0150609794736503,2.2496346039011574,0.2420225474443058,0.0007395272777399815,0.1210112737221527,0.0007395272777399823,0.2420225474443054,0.0007395272777400122,0.1210112737221529,0.1210112737221527,0.0007395272777399042,0.24128302016656578,0.12101127372215292,0.36155476661097863
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.0646170229174507,0.09276187041638434,3.6527594789301703,0.010212708897665772,0.04106413974114937,0.0003268265584756854,2.607988244014111,3.7106735320290296,1.0607680688056187,2.2421885360669362,0.2401551634558208,0.0007235261745407526,0.1200775817279105,0.0007235261745407516,0.2401551634558201,0.000723526174540716,0.1200775817279104,0.12007758172790961,0.0007235261745408006,0.23943163728128009,0.12007758172791028,0.3587856928346498
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06461649826344423,0.09276376839016637,3.65289700061449,0.010213744119719453,0.04106432799827372,0.00033058465695935484,2.6080408823225962,3.71073743236239,1.0608474696599044,2.2422231614832437,0.24016396135288104,0.000734046314264347,0.12008198067644038,0.0007340463142643465,0.24016396135288165,0.0007340463142643822,0.12008198067644055,0.12008198067644038,0.000734046314264325,0.2394299150386167,0.12008198067644049,0.3587778494007928
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06461341654634213,0.09284209638725947,3.655481451435978,0.010221160473283517,0.04106352936054727,0.00032886719494271713,2.605321486448532,3.7103341389744995,1.0616325469489192,2.244220184532928,0.2401266382900929,0.0007290894307448067,0.12006331914504678,0.0007290894307448067,0.24012663829009284,0.0007290894307447763,0.12006331914504646,0.12006331914504731,0.0007290894307447338,0.2393975488593481,0.12006331914504642,0.3587317785736498
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06461945111807647,0.09269815769621123,3.6506700136754273,0.010206825970159074,0.04106482591377602,0.0003288906120162405,2.6102246349042013,3.7110145641880896,1.060140018188644,2.2405617674938445,0.24018723064135733,0.0007294260961805695,0.12009361532067865,0.0007294260961805696,0.24018723064135727,0.0007294260961805506,0.12009361532067864,0.12009361532067775,0.000729426096180541,0.2394578045451767,0.12009361532067875,0.3588219937696747
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06462012941031965,0.09275063180705227,3.6519452270315838,0.01020657959916312,0.04106302504516121,0.00033077158676214657,2.60767655260628,3.710295168117914,1.0602979652382392,2.2419834966289836,0.24010306991305846,0.0006612354082254963,0.12005153495652898,0.0006612354082254941,0.24010306991305796,0.0006612354082254873,0.12005153495652922,0.12005153495652898,0.0006612354082254912,0.23944183450483297,0.1200515349565292,0.35883213405313674
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06461339278819155,0.09277500202492922,3.6537110224013745,0.01021987197782183,0.04106544228986119,0.0003270163377271176,2.6083524349916156,3.7111156562818994,1.0613174819804574,2.242428091260481,0.24021603599662172,0.0007963152997707368,0.12010801799831139,0.0007963152997707348,0.2402160359966219,0.0007963152997707121,0.12010801799831085,0.12010801799830961,0.0007963152997707557,0.23941972069685097,0.12010801799831095,0.358731423395391
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33507830267881,35.2666059,29.25364183,0.06460385534915623,0.09273467782793525,3.6631047133940813,0.01024387760017355,0.04106147509419861,0.0003288300956127609,2.607233803049149,3.7092560696973402,1.0639978862753052,2.241690259734766,0.24003063542185388,0.0007285559208122458,0.12001531771092644,0.0007285559208122459,0.24003063542185607,0.0007285559208121955,0.12001531771092695,0.12001531771092733,0.0007285559208122239,0.23930207950104165,0.12001531771092688,0.3585888412911563
