E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,B2,B5,B7,S3,S1,S6,S2,S8,S4,S7,S9,S5,S0,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,8.884398562450185,0.07335540709265306,0.04205282176950084,3.34943407808936,3.5889332796928612,0.08905608376991737,1.2291850619707099,0.24755643216178294,2.372471178817125,1.71078440126509,-0.3296292048941995,-0.3296292048942,-0.7763432038341996,-0.3296292048942,-4.092839170874941,3.7632099659807356,-0.3296292048941995,-0.44671399894000025,0.9134065756089598,3.7632099659807414,4.092839170874942,-0.3296292048941992,-0.9134065756089601,-3.1794325952659808
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.3737583765670065,0.043497608580388314,1.2298711648655762,0.2484192797961713,8.887987311108729,3.3024708496641,0.08914593623684448,3.5357676120773727,1.7120948917486942,0.06948226160146993,-0.3113287364447816,-0.31132873644477854,-0.7746873148298576,-0.31132873644478387,-4.092283207944034,3.780954471499252,-0.3113287364447815,-0.46335857838507616,0.9133865384101654,3.7809544714992525,4.092283207944035,-0.31132873644478154,-0.9133865384101696,-3.1788966695338647
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.3712992521882783,0.04073968240373385,1.2285604009559619,0.2467712360364938,8.881131193378437,3.392170829833325,0.08897647977767643,3.637314279346692,1.7095915822839063,0.07690352603221495,-0.3462827145260105,-0.346282714526005,-0.7778678702496945,-0.34628271452600856,-4.093345346218582,3.7470626316925686,-0.3462827145260105,-0.43158515572368394,0.9134248184367024,3.747062631692572,4.093345346218584,-0.34628271452601045,-0.9134248184367092,-3.179920527781873
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.372471847401314,0.04205357152500906,1.229185418339844,0.24755688022006267,8.88440042648437,3.3494096911053615,0.08905612977447666,3.5965214128643366,1.7107850818539099,0.07337641040993047,-0.329619701858607,-0.32961970185860956,-0.776342338584033,-0.3296197018586078,-4.092838882101887,3.763219180243282,-0.329619701858607,-0.446722636725426,0.9134065652014272,3.76321918024328,4.092838882101885,-0.329619701858607,-0.9134065652014262,-3.179432316900461
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.372470631763311,0.04205220829962161,1.2291847703797667,0.24755606554836898,8.884397037246584,3.349454032179845,0.08905604612823989,3.5827244817149153,1.7107838443888317,0.07333822160773688,-0.3296369805351765,-0.32963698053518126,-0.7763439118094114,-0.3296369805351773,-4.092839407156927,3.763202426621759,-0.3296369805351765,-0.446706931274235,0.9134065841246866,3.763202426621752,4.092839407156928,-0.32963698053517654,-0.9134065841246882,-3.1794328230322395
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.3744903043173284,0.03842030355385837,1.230261297421646,0.24891010891443746,8.890027949178801,3.275737641690274,0.08919823428269337,3.5055037461318266,1.7128330774064087,0.06728960781163322,-0.30091143240753265,-0.30091143240753127,-0.7056164739461355,-0.30091143240753304,-4.091967075712358,3.7910556433048246,-0.30091143240753254,-0.4047050415386029,0.9133751448369338,3.791055643304825,4.091967075712356,-0.3009114324075327,-0.9133751448369329,-3.178591930875424
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.370489630411807,0.045619746989915645,1.2281288558847903,0.24622899832847245,8.878873941868706,3.4217012926519437,0.0889226363210296,3.6707448339186546,1.7087745603801874,0.07936834061473938,-0.35779004315800367,-0.3577900431580012,-0.845751756660279,-0.3577900431580048,-4.093695035841496,3.735904992683489,-0.3577900431580037,-0.48796171350227513,0.9134374214361145,3.7359049926834933,4.093695035841499,-0.3577900431580038,-0.9134374214361176,-3.180257614405379
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.3725320232496827,0.04194332940608965,1.2292174933056137,0.24759720814262673,8.884568198681867,3.347214172961986,0.08882352750539413,3.5864201914300367,1.7108461255549816,0.073171722447754,-0.32876415994080876,-0.3287641599408069,-0.7743153536081964,-0.32876415994080815,-4.092812891114077,3.764048731173259,-0.32876415994080876,-0.4455511936673877,0.9134056284724466,3.7640487311732658,4.092812891114075,-0.32876415994080876,-0.9134056284724456,-3.1794072626416297
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.3724212178004276,0.042142730327917974,1.2291584317204705,0.24752295062942467,8.884259269531388,3.3512568622186283,0.08924704233787756,3.5909967991399045,1.710733718268207,0.07350627746175142,-0.33033950111033056,-0.33033950111033406,-0.7780083271336267,-0.3303395011103312,-4.092860749900599,3.762521248790272,-0.33033950111033056,-0.4476688260232962,0.9134073533284877,3.7625212487902706,4.0928607499005984,-0.3303395011103304,-0.9134073533284857,-3.1794533965721152
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.07199681392395,0.100226774884842,1.61576581497255,2.450024397648943,0.04211002133793703,1.270522523873211,0.24773413742220268,9.10061942678447,3.347607133857412,0.08905953204464907,3.5868650507178788,1.7476854601697633,0.07316163850881613,-0.32891728758364297,-0.3289172875836428,-0.7762902983184642,-0.32891728758364636,-4.05934259674954,3.7304253091658945,-0.32891728758364286,-0.44737301073482133,0.9121993413182494,3.730425309165896,4.059342596749541,-0.3289172875836429,-0.9121993413182558,-3.147143255431283
