,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,B0,B8,B9,S9,S1,S4,S0,S3,S8,S5,S7,S6,S2,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12
0,0.9240731977572924,1.0209796608842958,0.9766195208450721,0.9110843320398397,0.9341026092504721,1.0319904003436091,1.0284607992034933,0.9584301260608001,0.9491379136563404,0.9270137104578656,0.9294012533058891,1.0676816787527024,1.00526842992564,8.397253895144992,14.394599671750703,6.633712006451129,0.2479432540869674,0.05845648138725427,0.023825967849981918,0.26064882526041516,0.0024370606566783484,0.019348111211304517,0.026428738408941138,6.929418652860058,0.8651202562447213,0.07471372864010467,-0.004627463422457194,0.0034294303544388453,0.0036438573010759982,0.003154455727877714,-0.0010250576295729361,-0.11808297077325425,-0.12323119827146184,-0.0009534180822020993,-0.000922382246060483,-0.13001758797650978,0.1292287909174018,-0.0010219516245410464,0.1480552790442945
1,0.9840189775500087,1.0769951422135282,1.0917609162636033,0.9889058018618994,1.0027090083975507,1.0272601067216516,1.011209193756431,1.046304095841962,0.9894894054408132,0.948814427512896,1.0912521065026501,0.9188408855773643,0.9390127679860674,9.5416703702067,14.222300103306194,6.439344943043464,0.21029801084342947,0.05273595287012816,0.23900978092838474,0.02297291259045666,6.896683247825064,0.02165279149504788,0.08057165605093643,0.0025499098818603646,0.8711049853144777,0.02448889440708251,-0.0043558492680188824,0.0037507472452067486,0.00348537349311319,0.003738902557208643,-0.0006956250171522965,-0.12634844871285256,-0.11763763264700998,-0.0006748641947245369,-0.0007369745935549531,-0.11697866988736827,0.12387504197864807,-0.0007346028459417378,0.14551099668889134
2,1.0912475120751879,0.9572623094940915,0.9131820725543094,1.070996817034931,0.9034375280226642,1.0764320796726259,1.0766984720068218,0.9484947763612385,0.9932807084132453,1.0458372427291354,1.0521046021824596,0.9941697776959411,0.9433276242464951,8.060222016218098,14.531970534415716,6.5947236157758145,0.24473935125744592,0.05172265875870395,0.2522249235889443,0.02330753802269772,6.637994821816264,0.020831358153654767,0.07877932385079306,0.002411709289427584,0.7984397126265006,0.025430278219358327,-0.00503011237568288,0.003312374146732144,0.003152492118155047,0.0031571902849324212,-0.0011117208664079203,-0.11948752911812018,-0.11583073515144036,-0.001144471112717467,-0.0012126604457147398,-0.11747043245445132,0.13804231514581816,-0.0012501383839916614,0.12696023014479776
3,0.9125071825100161,0.9592388581233776,0.9947987632985349,0.9042283964047381,0.9440984287422987,1.0630211948240422,0.9082732024225977,0.9532860426710185,1.0555200325467804,1.0146318151556168,1.0276052309220034,1.020826769368556,1.0395684566592522,9.077930783170038,13.956383507113927,6.863846004816867,0.2372711526745356,0.0516795754879674,0.2625126705552316,0.024367188590212203,7.0809802600484515,0.020421995300305112,0.08557957674879602,0.002681942798730888,0.9027323421070513,0.02204594470578288,-0.0045129638113176156,0.003019415701269331,0.0033658329362718535,0.0033874602710086132,-0.001130370913149794,-0.12125428629230002,-0.14050170592556352,-0.0012087553353987168,-0.001234753948269641,-0.13847398751996817,0.13183156371629773,-0.0012409215927443708,0.1463465573231937
4,1.048728618622341,1.1382679536917564,1.0057252028439,1.0335091978661723,0.9561755418613117,1.0873199642175815,0.9915667477410991,1.0890837449258832,1.0682112554734071,1.0037244922856157,1.0822267466098077,0.9774132897449135,0.9179178971350853,9.553398876538315,13.51550826826938,6.82408423581515,0.2248454867213803,0.056025846767165696,0.2690355299617411,0.02468357920446701,6.554806484987143,0.01874134527271246,0.08166719149514025,0.0031437629234045755,0.8173789133336162,0.027659540138617576,-0.00445457194003585,0.004002829509127716,0.0040453027243532265,0.0034933358066721464,-0.0008635448006669875,-0.12298845424356152,-0.1328059013657128,-0.0008887287153260171,-0.0007877852707059995,-0.12074332420431862,0.1340328653870993,-0.000797394742811252,0.13283266873594654
5,0.934793259595223,1.0734889176417786,0.9315917945984582,0.9925794159767811,1.0710396377613218,1.0330855753741441,1.0046669295220652,0.9322032595581502,1.0532625077697646,1.069519803935218,0.9115744518055193,1.0686697758604087,0.9571818965722886,8.130431895856498,12.810840102555995,7.341348504548656,0.24062274516790763,0.055478201726436305,0.28477146402944103,0.022746706091941356,7.182123004019276,0.0208780721347897,0.08571621523762192,0.0031022754660293486,0.8406789086694915,0.022883192143949516,-0.004165203706692374,0.0035096050906726303,0.0031524112877586506,0.0035969540697507922,-0.0009202845556298037,-0.13981324145467108,-0.11874762603266197,-0.0010750426933216555,-0.0009626020359952271,-0.11552542810836801,0.13993963034198018,-0.001078014725729125,0.1249870246588104
6,1.0988640518332988,0.9417279266655366,1.1418579595056046,1.0417568164331132,0.9521661383574322,1.0896442207795736,0.9460584448557358,0.91396855545285,1.0669870479135422,1.0821293806316779,0.9254018020241943,1.0569209999552864,0.9236002576177357,9.088574942870384,12.523509265921831,6.357151437281046,0.2180680064122784,0.054165795458708366,0.2717805334234146,0.02297192376885891,6.389671756539033,0.018314211714837294,0.07546759336197267,0.002356767238485921,0.912942087313505,0.025151692940545704,-0.004359972243803524,0.0032189754710710192,0.0036515607673419433,0.0037345924395590087,-0.0009709003079803213,-0.13205584801225131,-0.12076771367559125,-0.001026753764889537,-0.0009503541906534457,-0.12098954285144733,0.14188333246318466,-0.0009938728251034092,0.14658224184811244
7,1.0711715823286883,0.9503773259711829,0.9829590646476752,0.9866867689877634,0.9539716584320164,0.9430595616665076,0.9558936429938206,1.0318952268805484,1.0394854493435253,1.0168844399406611,0.9887259983053748,1.0917417469190627,1.0031374495295764,9.303452521682793,12.396233250626693,6.539383249050882,0.2537863516030303,0.057926152481245115,0.2860390832431794,0.020635065027647684,6.724261037224917,0.0200376201310694,0.078101555976384,0.0026773848383377114,0.8069628703772996,0.02570666089037966,-0.004776062601402594,0.0031889792476014517,0.003607563257532655,0.003317565254573817,-0.0010615816744087455,-0.12602437667041838,-0.1274959248805633,-0.0009746588758834866,-0.0009258745774438173,-0.12363685159363617,0.14137298931568998,-0.0010132524303846677,0.12412902420148184
8,1.007139920684342,0.9977236219861776,1.0626282622142376,1.0762179446633953,0.9253755418489816,0.9113251799001024,0.9740860558310872,1.0456145175339722,0.91140516051772,1.0994593409236801,1.0541559497470152,1.0932929258231452,0.9014587520375824,8.094689940099986,14.316177522271428,6.169651295829852,0.23748750031015228,0.0595680531178062,0.25272325062595247,0.024285419276024678,6.589890651709821,0.019961119298577124,0.08480058910985652,0.002543447798008608,0.8333504845765441,0.02347518674802059,-0.00412068153198477,0.003550451380499247,0.0037772866587888923,0.003662438850932706,-0.0009029513016225757,-0.1346636919881912,-0.11846214040075118,-0.000998995340243342,-0.0009986398626067082,-0.12182285950793303,0.12811141942292917,-0.0009244047376897589,0.13877299495514572
9,1.0609754198297838,1.0608084541057572,0.9609101115869934,0.9682662317284649,0.8109470284827391,0.9375678309410986,1.0051683250823915,0.9263126083842795,0.9426484912643273,1.0204273097554704,0.9194749713626073,1.0581240499039626,0.9658033235711776,8.381913102499693,13.102897220157548,7.345794770280418,0.2323390534794122,0.058743308158503114,0.2837070531841719,0.02038432408838505,7.34785096146716,0.018410356039080575,0.08129903091734897,0.002881749174497082,0.7649934228098199,0.023347508047523946,-0.004488113013894271,0.003282845084141047,0.0036124432626689807,0.0035598123963295294,-0.0009367814989305112,-0.12494351058201669,-0.13981199257275323,-0.0009939413241483285,-0.0008619412151693981,-0.12259226864192325,0.14090140488315417,-0.0010036324328288105,0.12785608374466267
10,1.0487984379516653,0.9552646061843493,1.0950057592109494,0.9737777838083049,1.1032474402157382,1.0094958577119497,0.972834487774406,0.9541296168582349,1.0105443303224975,1.031441985215738,0.9944211896793583,0.9608989338084123,1.0097807260441718,9.506525172218474,14.33888282052811,7.461852164723589,0.2500026879802887,0.05429214743191987,0.2652009615001875,0.023751886324578073,6.865929583260173,0.02077794734625928,0.08312495543504671,0.0025188222960908237,0.7795829685889591,0.02280872434521879,-0.004415742742368391,0.0033280679029275306,0.0037994263333407,0.00325379997469715,-0.001098364648632996,-0.1304134457119515,-0.11780387040722906,-0.0009859374233866726,-0.001050462920123158,-0.12938406244808787,0.12276741412692325,-0.0011027012285883015,0.13159698394846644
