Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,EX_S1,EX_S2,EX_S4
ADVI,0,0.0,-0.03411469737122607,-0.00902200136830155,0.0028766047753075244,0.02435686154967051,0.08363507787731542,0.010101624896573992,-0.023702982945589465,-0.003956228303579968,-4.9324549243350406e-18,0.009757835821555566,-0.05993209493172599
ADVI,1,0.0,0.05707201462089521,0.005722822298197812,-0.0025992967106994013,-0.040250835760845746,0.0787885505824853,-0.0010562420827176285,-0.034669645263921495,-0.002067283504780783,4.599588177573887e-17,-0.016821178860049427,-0.044118905318563786
Prior,0,0.0,0.0006842712128630378,-0.002259718218509882,0.00038134383465153346,-0.0004620457991773283,-0.5106433331267489,0.00309078194668262,0.00501524375394632,-0.0012124075628242715,1.2675040520532247e-18,-0.00022222541368570906,0.5056280893728028
Prior,1,0.0,0.0005008645831247467,0.0003954197250696763,-0.007022975949529013,0.00266157241505823,0.002493445724963442,0.003632214287149145,-0.1032774768773039,0.0029953419373101938,-1.1446911356593592e-18,-0.003162436998182974,0.1007840311523404
median,,0.0,0.011478658624834569,-0.0016495895350518695,0.00013865403230406154,-0.007946987105587618,0.08121181422990036,0.004522691406928182,-0.02918631410475548,-0.003011755904180375,2.0531713425701914e-17,-0.0035316715192469303,-0.05202550012514489
ground truth,,0.0,5.268452105361188e-15,-0.9255009043160805,0.0,0.0,-0.9044599138243918,0.0,5.278553122480694e-15,0.0,0.0
