Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,EX_S1,EX_S3,EX_S6
ADVI,0,2.6597955875004446,-2.013663052960404,-13.139802774729382,2.8707152240877503,7.63878860869254,-11.081386819921669,13.368528263658565,1.512693503463133,1.1366968625943943,3.4709215294053897e-09,-2.8397553990571103,-0.11260999636066339
ADVI,1,5.448029586878113,-5.404494037924915,-20.070362940840226,4.917196400879108,8.709451526036112,-14.055738612755132,21.117965265003484,3.4549496143409963,2.5312703375572405,-6.116003008998342e-08,-4.918633146897268,-1.7296339019728975
Prior,0,0.05266987173622572,-0.2888110966106563,-0.04067806036709246,-0.0014007555092752336,3.470458424325593,-3.8290463325340753,0.5639713701066635,-0.0011317028537399798,0.05578448995371126,3.996712587984315e-09,-0.010650825877925376,0.02883462108261133
Prior,1,0.5744550951256414,0.2434596268321133,-0.768832582746144,0.06622736481959879,-0.6792479577444576,-1.1232848074002992,-0.8996784484346461,0.3889011319453024,0.8422295251694799,-0.00029263388048600267,-2.1251995268645447,3.4809699160287013
median,,4.053912587189279,-3.70907854544266,-16.605082857784804,3.893955812483429,8.174120067364326,-12.5685627163384,17.243246764331026,2.483821558902065,1.8339836000758174,-2.8844554280289017e-08,-3.8791942729771893,-0.9211219491667805
ground truth,,-0.0007126629781300207,-2.0966222486590247e-45,-0.000712728647523395,8.50722767022807e-33,-3.5560232417628286e-05,-0.0007145967805054216,-0.008922279401412287,-0.008993299074022076,-0.0011098458543565444,-0.22987279361814242
