Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,EX_S9,EX_S2,EX_S3
ADVI,0,3.1636254603921667,-0.6050601008110128,-0.01873116828969148,-0.010815827245032725,-0.9091233896243502,0.015827466492331136,0.11402345083528412,-0.003687603292278053,0.21869752470093967,0.029409267559676208,0.1771219617977182,-2.171287042515752
ADVI,1,3.4767866096744076,-0.9419436065526567,-0.21844252739621312,0.19592552053363932,0.08547906946832749,0.11637424501240323,0.25098919378213214,0.4206630012334928,0.35988286349772225,0.05209438128413395,0.34125568772630693,-4.139064438263694
Prior,0,0.5308646074740169,-0.0035616068532717563,0.025212591282442975,0.04960438331991766,-0.5129468382285453,-0.0015343990924533645,-0.008662347254300578,-0.022190514620457857,-0.02125301899768804,-0.0013236036956674312,0.003438629908136129,-0.037647883242129344
Prior,1,0.006295126941340807,0.00012280692763433387,0.005955191931204777,-0.558748215423664,0.006074859066441135,0.007556583217660205,0.0031432912074397957,0.0008914539114703772,0.007538515894953529,-0.0011366873527558796,-0.022837196943857083,0.5451442706221319
median,,3.320206035033287,-0.7735018536818348,-0.1185868478429523,0.0925548466443033,-0.41182216007801137,0.06610085575236718,0.1825063223087081,0.20848769897060737,0.289290194099331,0.04075182442190508,0.25918882476201255,-3.155175740389723
ground truth,,-4.1764710722792036e-05,-0.0015126707009477675,-0.00016533684623157974,-9.551062568453531e-05,-4.176471072279166e-05,-0.0016207825960018786,-0.9740894177674124,-6.756657436145812e-05,-0.0016973244317883725,4.0314789392715895e-05
