Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,EX_S7,EX_S0,EX_S4
ADVI,0,0.19389925397705393,0.3041639479617847,5.4400588142486434e-09,0.04606932673742514,-0.49823212723196986,0.21034281877585406,-0.0234865790753289,0.03516080378925433,-1.8609372176343872,1.0563124979129002,-1.2668863415337585e-17,0.594281900174634,-0.05757462829452442
ADVI,1,0.3120261801066088,0.5405641578927272,4.35670783109011e-08,-0.1538714906072745,-0.8482844198181791,1.2078146923905566,-0.22471341047349355,-0.008010697138772135,-4.505149413508432,2.0440613976250126,3.832964021243934e-17,1.253273324488029,0.38228969889988834
Prior,0,-1.8123543140144003,0.19083039563193832,-2.9493519314530067e-06,-2.016133050059952,1.663588002987741,18.67190567855866,-1.5061120001968213,-0.8624306702770046,-16.104642705980737,-1.5899726100759868,-8.304575643012157e-17,-0.9772903573939928,4.342609640148488
Prior,1,0.007859095030546714,-0.0013001879504786883,8.33146250449567e-07,-0.7549748105814545,-0.006551929048869171,0.05704137317655859,0.17652206866460277,0.2340716904761142,1.1578438395760986,0.12921439780297575,-2.3465556917948453e-16,-1.34409961094812,0.3443743878368652
median,,0.2529627170418314,0.42236405292725593,2.4503568562574872e-08,-0.05390108193492468,-0.6732582735250745,0.7090787555832053,-0.12409999477441122,0.013575053325241098,-3.1830433155714095,1.5501869477689563,1.2830388398550875e-17,0.9237776123313315,0.16235753530268196
ground truth,,-0.0,-0.002144448026194355,-0.0,0.0011747133695318547,-0.0,-0.003994843613122773,-1.0037511511287844,-0.0,-0.0012803531268987078,-0.0
