Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,EX_S1,EX_S2,EX_S4
ADVI,0,1.0000000000000024,0.04392455174821481,-0.16189071090079332,0.07201907528948366,0.00416395085784687,0.060893042390950974,-0.06878741541733022,0.1680308937420198,0.1586590510286375,-7.72075663068976e-17,-0.04808850260606171,-0.22892393613297077
ADVI,1,1.0000000000000022,-0.0053980910149721015,-0.10270789223649085,0.029380878746630593,-0.022254279187091414,-0.06205456266945894,-0.06000430029739939,-0.05527759151671852,0.13333131378725746,5.3720377675820425e-18,0.027652370202063584,0.11733215418617757
Prior,0,1.0000000000000002,0.0023611537381396965,0.02321102819602069,-0.035528357459514,0.01605333407537507,0.1343249041092986,-0.0030967548577721157,-0.06254182481444029,0.015414084121265133,2.2585192997447866e-17,-0.018414487813515165,-0.07178307929485833
Prior,1,0.999999999999988,-0.00589922755896315,0.2193345485301991,0.23530031416322575,-0.013720819155112722,-0.004426405685510848,0.3241202167685393,-0.004444368752469295,-0.7787550794619524,8.046493034864905e-16,0.019620046714075315,0.008870774437980157
median,,1.0000000000000022,0.019263230366621354,-0.13229930156864209,0.050699977018057125,-0.009045164164622272,-0.000580760139253983,-0.0643958578573648,0.05637665111265064,0.14599518240794748,-3.591776426965778e-17,-0.010218066201999065,-0.0557958909733966
ground truth,,0.0,0.0,-0.0,-0.0,0.0,0.9238996781679969,-0.0,0.0016012261480816653,-0.0,0.0,0.0,0.07449909568392143
