Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,EX_S1,EX_S3,EX_S6
ADVI,0,-1.035950098150988,1.3584926312371703,9.4706306607191,-2.087897061038754,-5.773854015529271,8.217909279847166,-9.573273926789033,-0.9639190026372811,-0.9084848559133153,-1.1398815887637383e-08,2.2435776753961747,0.05276868997687333
ADVI,1,1.0543829497866275,-0.7576790418128523,-3.6708399600819432,0.9256775573646371,2.9562289618727036,-3.7267732130188476,3.8314127903012136,0.7495591863882918,0.863536221357555,-3.4753530256312524e-08,-0.8399087699395169,-0.38559663090315854
Prior,0,0.3004814629579379,3.8851490134604445,0.519537682909122,0.01072863962547618,-46.53554873393357,51.37021070032144,-7.569539720840258,0.023021931879497755,-0.7581991000373879,2.996327303828215e-07,0.12740352387199136,-0.3732451414163258
Prior,1,-0.0068830623607936126,-0.025051315814818294,0.03555630620475395,-0.0007069579931623005,0.04006485700771907,0.06712198346039236,0.044850458340378964,-0.02975469122782222,0.025904015198255494,-3.064048084491086e-05,1.0397618408829228,-0.19086350314595846
median,,0.009216425817819784,0.30040679471215903,2.8998953503185785,-0.5811097518370585,-1.4088125268282838,2.2455680334141594,-2.87093056824391,-0.10717990812449468,-0.02247431727788013,-2.3076173071974954e-08,0.7018344527283289,-0.1664139704631426
ground truth,,-0.0,0.006627323754547387,0.00015035083786464485,-20.585896652913707,-0.00012439876983714456,0.18551303652899406,19.623603134180286,-0.0,0.0,0.0,-0.0,0.7701272063818576
