Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,EX_S1,EX_S2,EX_S4
ADVI,0,1.0,-0.8176548601566609,-1.2606382157346216,0.5343792394420668,0.8108301019660719,-1.2279442559797313,-0.5201503038869039,0.24038186066905898,1.2464092801794588,-1.2931474731788908e-16,0.006824758190588936,0.9875623953106748
ADVI,1,1.0,-0.6308073598615838,-0.41603557578867634,0.19526999991209756,0.49890244155169233,-0.16438649611315112,-0.23437796747304804,0.08861236373719422,0.4551435433496273,-8.039453881469175e-17,0.13190491830989082,0.0757741323759569
Prior,0,1.0,0.03994527571233658,-0.6552953241737001,0.11939341115489327,-0.06972822316156843,0.16647748701100587,0.2995164921402796,-0.08136269773274898,0.23638542087852715,3.9694229417987595e-17,0.029782947449231892,-0.08511478927825693
Prior,1,1.0,-0.02424563338048241,-0.06316734955173456,-0.05777232568998727,-0.002509457611830347,-0.030163683509105785,-0.21303264101285785,-0.018529911609206227,0.33397231625457924,-6.684844061453917e-16,0.026755090992312772,0.048693595118312005
median,,1.0,-0.7242311100091223,-0.838336895761649,0.3648246196770822,0.6548662717588821,-0.6961653760464412,-0.37726413567997596,0.1644971122031266,0.8507764117645431,-1.0485464306629042e-16,0.06936483825023988,0.5316682638433159
ground truth,,0.0,0.0,-0.0,-0.0,0.0,0.9238996781679969,-0.0,0.0016012261480816653,-0.0,0.0,0.0,0.07449909568392143
