Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,EX_S6,EX_S3,EX_S9
ADVI,0,-0.10775772782257342,0.06301957949938317,-0.9898874405738622,0.6705206152175647,1.9012119017882392,-0.04383078197107319,0.12221489752330542,0.8535484684687341,-1.1740719617621913,0.5025813467058808,-1.0046490859802613,0.8053738173454044,-0.5982736284385489
ADVI,1,-0.16215087637258252,0.5195653677247369,3.318618774390254,6.83480612860372,-2.5211472426870714,-1.7050105694761715,2.6134778639321037,7.796045385922412,-4.588931217484444,-2.2836077532698913,-7.6735591205192755,-6.453412623933326,5.305305883169528
Prior,0,-0.07389416717893638,-0.07586055375611467,-0.07574775584786346,-0.10011992586225751,0.00851283276025967,-0.3358621613830645,-0.07085229622540468,-0.07781103426462459,0.18163296499830586,-0.08894585752832612,1.5710057434433444,0.22295027975651363,-0.08500806891183231
Prior,1,-0.06892059896003055,-0.07372512886929963,0.21608482011560032,0.12536941767459958,-0.06366447548739548,-0.4076255178710386,-0.05486738072418042,-0.18136722891019091,-0.060004355806189465,-0.07438604367212698,-0.07685940871398056,-0.08780449861900297,1.8077703998432362
median,,-0.13495430209757797,0.29129247361206007,1.1643656669081959,3.7526633719106424,-0.3099676704494161,-0.8744206757236224,1.3678463807277046,4.324796927195573,-2.881501589623318,-0.8905132032820052,-4.339104103249769,-2.8240194032939607,2.3535161273654897
ground truth,,0.0001956575249100086,-0.0006704742565381682,-3.1278168444592546e-07,-0.0013841070385948143,0.0007272840258015868,0.001840655630385864,-3.446526915418409e-06,0.04833578624037409,-0.00023924273278083894,-5.281793132073193e-05,0.0011235239910194323,-2.8536553063880933e-06,0.9501303475106498
