,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B9,B2,B3,S4,S8,S3,S5,S6,S9,S7,S0,S1,S2,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
0,0.9678497056790732,1.0777564654859328,0.9184956266202503,1.011221076637485,0.927165224349221,0.9209730288495654,1.077953663340288,0.9247923668173289,0.9674662518711047,1.0806394736622267,1.004285773575716,0.9192996579383846,4.804898544417057,0.05972279791395986,0.22520450359866084,0.4117707149238533,0.058896446137854316,2.642046923381005,1.4698670923676782,0.38075147489503863,0.2353770611644056,4.550537934266426,0.00720069323472724,8.04375050763745,3.1290655098935933,-0.02611760249744046,-0.2733609972820249,-0.19017069479262927,-0.029733987270734927,-0.029434148140135823,-0.24862715110551403,-0.2753636575186066,-0.061874775566432644,-0.38957392259309886,0.028097387581262494,-0.4065758982402921,-0.026497754189836995
1,0.4520774424463797,1.0755800461158624,1.0021346738768808,1.0706399672181515,0.9515855196887217,0.9810994735461012,1.0288305151978592,1.0538240644789523,1.002429093545234,0.9965277370199673,0.9567946774347582,0.9863309257024645,4.956450669218544,0.06909823466455599,0.2298237362916329,0.2563374473744236,0.04885364024160729,0.007896540220821544,0.36359250718453234,3.244163060412745,1.1238574422719585,2.823065384758599,4.476507105165065,0.3558499738624064,7.870169501887103,-0.018408827980440957,-0.262516041576531,-0.1996409648283818,-0.019395861956878115,-0.018372814982962785,-0.22416368120105423,-0.26665376566176,-0.03320208164849381,-0.44896089301048425,0.029220625065805587,-0.3847762304955116,-0.019569584006848682
2,1.37689986199946,1.0960085325394007,1.0946759075426828,0.9647773931351674,1.070964223122077,1.0538076287102127,1.0965462358516689,0.9619414281570656,0.9919789010643089,0.9819605425453755,1.0289074270919518,1.0637531935859676,5.026988625728699,0.06453584400708028,0.24804743031364596,0.25523652002069186,0.06997972573609056,0.007634206483777805,0.41749213164884175,3.3988791792840276,1.5833180405059568,2.8498583407644817,5.150985624747393,0.5416950215085222,8.42481136410104,-0.03725683324453305,-0.24357523369902026,-0.20678647124982075,-0.037593576601808495,-0.03479477507827194,-0.27487484484078095,-0.26743223552646744,-0.07532859673432686,-0.41020071774683003,0.031151669919291598,-0.37748465998632297,-0.03213519026929575
3,0.9489844550151798,0.46275851038051374,1.0039990707695658,0.9944446697924956,0.9330638899825884,1.0514363243463953,0.9543573470094969,1.0769293177587806,1.0756810378732076,0.9472428766883609,0.9222267379928294,1.0247613188630305,4.9711841038020985,0.06495537407588657,0.24369948584302947,0.28208647075246973,0.062291699006458194,0.007352496816370578,0.3494095946614038,3.2455789585730237,1.4685073495696326,2.404141906646297,5.052629429357616,0.4640379162900312,8.790528329848463,-0.030350903043621726,-0.24745691784629867,-0.2024506069020411,-0.03017278669140328,-0.026965985707540604,-0.2414679373238257,-0.265988205709264,-0.05372841538896141,-0.4422824410153568,0.02850805094211695,-0.415622002233478,-0.02601959597383297
4,0.9014026684654083,1.614247889826805,0.9251042240661823,0.9646057305553116,1.051175108039634,1.0987590043917355,0.9463968312077881,0.9674734303265929,0.9485102662958166,1.0736789325095537,1.0929082430250256,1.0101071756344033,4.840110203176677,0.05875967042514822,0.25494768162269826,0.24246898995138466,0.06215640297382834,0.008369767845712696,0.357399985291317,3.183761145535101,1.4619218850921147,2.7033760320557576,5.145491402466736,0.47072008000448823,9.234053034238112,-0.0269574433203849,-0.23592335760497327,-0.18273133633872513,-0.028721733492144335,-0.031031751459370177,-0.2420399072475639,-0.2357716986239774,-0.05556347686676991,-0.39823880526110983,0.03272984939787332,-0.42092312213870403,-0.026317294353584004
5,1.0417208626115557,1.090914873448493,0.47043796940752747,1.0117961304927903,1.002202985084194,0.9479900558777528,0.9625604920458755,0.9256488391474818,1.0152537207255725,1.0256855692014861,1.0570890542060276,1.078160444850883,4.587330014476038,0.06213095241060137,0.22860061778753787,0.3053278285551586,0.05130512380247269,0.005547446981126864,0.36136536018679244,3.6335950244870894,1.4380242667342658,2.6739479398570056,3.923384736762071,0.40841293889271424,9.700910175476546,-0.027738133722611195,-0.24198661699094826,-0.1606778818516774,-0.030367593733693077,-0.030423834722818094,-0.24440828504308174,-0.24950603924219186,-0.05919808413316919,-0.3772984814303978,0.026656324399754617,-0.3482310788373642,-0.03148328170278828
6,1.039961989257812,1.0374528573457034,1.4498359111883847,0.985028701882357,0.9290216501474378,0.9832742287880532,1.0804336864409114,0.9213168033896477,1.0475227098885134,1.0770235021961554,0.9405716379698613,0.9336571734293879,4.402654794134224,0.057998002646725076,0.23884989011447164,0.22544032128206892,0.05668252758082783,0.008572835973281989,0.4054528144425076,2.9278417156362373,1.389607249506575,2.6968895713019108,5.519322758141733,0.49294329274452325,8.463768795504084,-0.025250037663629186,-0.2526674936879392,-0.2074538289681976,-0.02809905198694169,-0.027336698179689214,-0.2713082671195295,-0.23696421374067267,-0.051249871636614555,-0.470355980086262,0.035697429082610144,-0.46350282372875484,-0.029728977386687158
7,0.9224035375235985,1.0950276754083084,1.0098792985418668,0.4538607350612599,1.0668471990356947,0.9444496268071633,1.0129724184119262,0.9349294410464773,1.070069255096441,0.9372200279649265,0.9677012729091666,0.9836658978400884,4.344998830004554,0.061947933451457333,0.23680104535418836,0.27705419105210616,0.05355757171945448,0.007814851261105527,0.37198781962678706,3.1849279034178313,1.440412641505997,2.852322461653786,4.840789013645389,0.4643916875125287,8.487943465657127,-0.026061278602971125,-0.23225637433042562,-0.18943763472412667,-0.026587901797229,-0.028248405020219903,-0.23678433335043156,-0.2333952157639168,-0.055485545422003825,-0.441984125620704,0.02805172394153843,-0.43847927155744015,-0.026900333614787716
8,1.0936186155100043,1.079028229000396,1.0591661412201216,1.5412084245598698,1.043055083100931,0.9968438858697312,1.053213825193068,0.9471034167528307,1.0729889638003671,0.9983644231929438,1.0548786359595157,1.0144538270104901,4.9732947851922065,0.06613208131463205,0.2148940640211505,0.2760182483821029,0.059641093444630616,0.00781975599756646,0.40942137085189556,3.042544211123908,1.3121433358629908,2.602693388112418,5.2362264818480675,0.4628459434920118,8.02818079019974,-0.026143058267052332,-0.2758693962313938,-0.2003981251810711,-0.02667112255205083,-0.028650840399961235,-0.24483191489108255,-0.2297340170915766,-0.062158103168603054,-0.4404717917955132,0.030275002323367675,-0.42000708457822017,-0.030810278744848717
9,1.0950217472588963,0.9769530437619998,1.0630509787398146,0.9802947149109037,0.49336981682956504,1.0230237707352565,1.0908930757530135,0.9198987960442542,0.9767759216011701,1.0166940026516353,1.030369487576872,0.9595001838435684,4.899620725994682,0.06896049734333712,0.25653237029244247,0.2806403140343644,0.0538627643866104,0.007832123662852622,0.37235158275761054,2.964982930323082,1.4014732266503407,2.830450388403424,5.185946316107527,0.4883827534699428,7.647085288693084,-0.025401449402019244,-0.2766889938101302,-0.19980733499305053,-0.028553517116134054,-0.02710258784842142,-0.2414524674488646,-0.24605342414269918,-0.05558733078077163,-0.4372169812076934,0.03305612158990416,-0.4070002827224496,-0.029811510011831216
