Type,index,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21
ADVI,0,-9.696022759795007,2.3051473738529484,-2.832477529114066,1.6718493097200018,1.364879548856154,0.3759462814994504,-2.9959631313600585,-0.024532143102975756,4.500856770584424,-1.4713015548154924,-0.5203512860060668,1.6983782152617635,-5.24868921262154,-0.2087171920322067,1.7989508432384638,0.8754206677180375,0.012506631889579716,-0.9850792011498274,-0.06495514748317137,-0.6500647572173576,7.240991884366909,3.853226387710035
ADVI,1,10.674504742936671,-3.8593834455854212,2.5219053696725022,-2.484551181245867,2.914986220902012,2.309814748498692,4.704794806693132,-0.015190951910269306,-3.4097361214997726,3.373825182336104,-2.219235573134999,-1.5141857761997914,3.5855532350115826,1.0554978342251913,-2.0928703345347044,-0.594847961946478,-0.026335893595256208,2.8558879608008994,-2.1476225501141903,3.08627139271717,-12.66072393617441,-5.058357767852787
Prior,0,-0.06296061257164776,0.0446801259544968,0.11674303640717835,0.03686158657786228,0.06417193120801101,0.04813660457774572,-0.06247908474310661,-0.020332594152970788,0.17642667247140253,-0.6604034054321252,-0.05286666380792038,0.37051469162296413,-0.13259135042950626,-0.1833988258825819,0.19717752033573993,0.054857419256026496,-0.0008274677347337182,-0.1321259621155274,-0.07374294003487329,-0.08954149936541222,0.4817646000509769,0.8799362178080025
Prior,1,3.668749241209805,-3.1636844463578444,0.8918498731908252,1.059717154091544,-0.9061350790551055,-0.04882027520624885,0.7932953539917852,0.08480503177197442,-0.1617715838261266,0.7803613777012003,0.03569922703316939,-0.8673415135553025,0.3282438241870123,0.7211330108833133,-0.9423831002280283,-0.10814200754611539,0.002433240091885162,-0.22533048318831728,-0.026238429231182272,0.2180201221529263,-0.10095325392546031,-1.033507284185706
median,,0.48924099157083223,-0.7771180358662364,-0.1552860797207818,-0.4063509357629326,2.139932884879083,1.3428805149990712,0.854415837666537,-0.01986154750662253,0.5455603245423255,0.9512618137603058,-1.369793429570533,0.09209621953098601,-0.8315679888049785,0.4233903210964923,-0.1469597456481203,0.14028635288577973,-0.006914630852838246,0.935404379825536,-1.1062888487986808,1.218103317749906,-2.7098660259037506,-0.6025656900713758
ground truth,,0.35907825824860906,0.07474578623434405,0.2676167774633263,-0.23973986889094573,-0.10845499580253021,0.00017681968617447205,0.19367248579129043,0.015920772648751497,-0.2910613660209079,0.5076471878246496,0.0003592164675887714,-0.07399456686591249,0.04481821905299334,0.14330218878659323,-0.11573526315995528,0.006125690078047936,0.0010416033344940664,-0.03325776736205788,0.0,0.12105345462214234,-0.22096025345844159,0.34764562132174603
