ENZYME_ADH,ENZYME_AK,ENZYME_ATPase,ENZYME_ENO,ENZYME_FBA,ENZYME_GPD,ENZYME_GPM,ENZYME_GPP,ENZYME_HXK_GLK1,ENZYME_HXK_HXK1,ENZYME_HXK_HXK2,ENZYME_PDC_PDC1,ENZYME_PDC_PDC5,ENZYME_PDC_PDC6,ENZYME_PFK,ENZYME_PGI,ENZYME_PGK,ENZYME_PGM,ENZYME_PYK,ENZYME_TDH_TDH1,ENZYME_TDH_TDH2,ENZYME_TDH_TDH3,ENZYME_TPI,ENZYME_TPP,ENZYME_TPS,ENZYME_UGP,ENZYME_acetate_branch,ENZYME_succinate_branch,ENZYME_udp_to_utp,ENZYME_HXT,ACE,EtOH,F26bP,GLCx,GLY,SUC,TRH,ADH1,ADH5,CDC19,ENO1,ENO2,FBA1,GLK1,GPD1,GPD2,GPM1,HOR2,HXK1,HXK2,PDC1,PDC5,PDC6,PFK1,PFK2,PGI1,PGK1,PGM1,PGM2,PYK2,RHR2,TDH1,TDH2,TDH3,TPI1,TPS1,TPS2,UGP1,ADP,ATP,AcAld,BPG,DHAP,F16bP,F6P,G1P,G3P,G6P,GAP,GLC,NAD,P2G,P3G,PEP,PYR,T6P,UDP,UTP,ADH,AK,ATPase,ENO,FBA,GPD,GPM,GPP,HXK_GLK1,HXK_HXK1,HXK_HXK2,PDC_PDC1,PDC_PDC5,PDC_PDC6,PFK,PGI,PGK,PGM,PYK,TDH_TDH1,TDH_TDH2,TDH_TDH3,TPI,TPP,TPS,UGP,acetate_branch,succinate_branch,udp_to_utp,HXT
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.001860634259582136,1.1442348042817863,2.415212717673572,0.5375178489743561,0.02547139506398027,0.03141282932461313,0.6981087171088263,2.4222554571232835,4.955245011105733,0.014163787188454765,5.2650410221153296e-05,0.3863433228699848,0.006505293470821856,0.1416809819741851,0.26082380485799583,0.061308027052955266,0.012515943488573038,0.10085182961371128,0.15557425954613707,0.7047945404086534,2.5921146206744052,0.7335139014797784,1.3322676295501878e-15,0.5253343507248609,0.7489101017655727,0.40508588775691595,0.061261673748258916,0.7489101017655727,0.06126167374825893,0.0001676107893356823,0.018030401494536233,0.49509726033467977,0.7187214538240954,0.008125436667634472,0.0068285746855078575,0.40508588775691595,0.40508588775691545,0.7489101017655732,0.05410469243081777,0.7489101017655728,0.05254769490122364,0.0,0.6963624068643491,0.34382421400885876,0.05410469243081777,0.05410469243081779,0.054104692430817766,0.00016156369745941798,0.015234636588335007,0.05410469243081778,0.5132952726185515
0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1443580202610104,2.4164785085208034,0.5366922257911305,0.03078886754623609,0.03137190053029488,0.6971991466365675,2.4196958686909364,4.959968714871741,0.014146371706306716,5.250749225371977e-05,0.3862200091668441,0.006496793037383828,0.14146300355732044,0.2608680007767908,0.06124466580390495,0.01249545145356226,0.10073191265333634,0.15560325500616726,0.7031224686660217,2.588288566559571,0.7328786277212465,0.0,0.524918080702022,0.7482941178919128,0.4047827261162173,0.06127133434052187,0.7482941178919131,0.0612713343405219,0.00016735128027882282,0.018011040992605313,0.49467413574291264,0.7181302745668998,0.008119037544583612,0.0068246287808345005,0.40478272611621746,0.4047827261162169,0.7482941178919124,0.054034900949789716,0.7482941178919128,0.05250451275435386,0.0,0.6957896051375592,0.3435113917757415,0.054034900949789716,0.05403490094978971,0.054034900949789716,0.000195313171071346,0.015220176999594815,0.05403490094978972,0.5128525280157966
1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1441615024402558,2.4144567212652075,0.538009968902536,0.02230472687147582,0.03143721721602304,0.6986506950781363,2.423779554309833,4.9524360689555,0.014174162368674751,5.27357042420531e-05,0.3864167618892421,0.006510358143935337,0.1418109110915979,0.26079748363655625,0.06134576011182138,0.012528163046389963,0.10092326334547663,0.15555707100393326,0.7057918901240201,2.594393403393563,0.7338920368628008,6.661338147750939e-16,0.5255820089534158,0.7492767512262875,0.405266335713069,0.06125592019985077,0.7492767512262871,0.061255920199850794,0.0001677654752629597,0.01804193298397345,0.4953491853025134,0.7190733376622054,0.008129245363780615,0.006830922463862957,0.4052663357130691,0.4052663357130683,0.749276751226287,0.05414627402434031,0.7492767512262875,0.05257339735334349,0.0,0.6967033538729436,0.3440104155130741,0.05414627402434031,0.05414627402434031,0.05414627402434031,0.00014146862704844546,0.015243245736438456,0.05414627402434031,0.5135588837617496
1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1442348042817847,2.4152127176735676,0.5375178489743594,0.02547139506398026,0.03141282932461332,0.6981087171088303,2.422255457123292,4.955245011105717,0.01416378718845482,5.265041022115376e-05,0.3863433228699853,0.006505293470821887,0.14168098197418602,0.2608238048579959,0.061308027052955516,0.012515943488573105,0.10085182961371165,0.15557425954613707,0.7047945404086601,2.592114620674418,0.7335139014797779,-1.4988010832439613e-15,0.52533435072486,0.7489101017655717,0.4050858877569155,0.061261673748258895,0.7489101017655722,0.06126167374825888,0.0001676107893356817,0.01803040149453619,0.4950972603346788,0.7187214538240947,0.008125436667634465,0.006828574685507854,0.4050858877569154,0.40508588775691523,0.7489101017655724,0.05410469243081763,0.7489101017655717,0.05254769490122359,0.0,0.6963624068643481,0.34382421400885876,0.0541046924308176,0.05410469243081761,0.05410469243081761,0.00016156369745941838,0.015234636588335005,0.05410469243081759,0.5132952726185507
1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1442348042817843,2.415212717673568,0.5375178489743597,0.02547139506398023,0.03141282932461332,0.6981087171088306,2.422255457123292,4.955245011105717,0.014163787188454818,5.265041022115373e-05,0.3863433228699853,0.006505293470821892,0.14168098197418608,0.260823804857996,0.061308027052955565,0.0125159434885731,0.10085182961371163,0.1555742595461371,0.7047945404086604,2.592114620674419,0.7335139014797796,8.326672684688674e-16,0.5253343507248615,0.748910101765574,0.40508588775691645,0.06126167374825892,0.7489101017655738,0.061261673748258944,0.00016761078933568265,0.018030401494536254,0.4950972603346803,0.7187214538240967,0.008125436667634487,0.006828574685507868,0.4050858877569166,0.4050858877569167,0.7489101017655739,0.05410469243081793,0.7489101017655742,0.052547694901223754,0.0,0.6963624068643504,0.3438242140080261,0.05410469243081793,0.05410469243081792,0.054104692430817926,0.000161563697459418,0.015234636588335041,0.054104692430817926,0.5132952726185523
1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,0.8807438842608498,1.2951682065863972,1.5289008110309197,0.02185558249278446,0.08587404844751569,1.9083695167513086,3.212922184941196,3.3256168005955145,0.02217250962086741,0.00021894311874816764,0.47167388189189646,0.014127473544408738,0.4101189869803146,0.26617670970071167,0.10338038607837706,0.02981817443279798,0.15277922109694753,0.18923774906658286,4.208630853577421,4.5592662758339735,0.9067046525601754,3.3306690738754696e-16,0.5126656721162473,0.9223655285751895,0.4923978105421859,0.06243009250918377,0.9223655285751905,0.06243009250918377,0.0003586779070576348,0.028557812403012976,0.6949944961986227,0.8889717160257046,0.009949814518273517,0.007889827791634729,0.492397810542184,0.49239781054218634,0.9223655285752084,0.11575658798325322,0.9223655285751898,0.06478285218470367,0.0,0.8575826763904852,0.429967718033053,0.11575658798325321,0.11575658798325321,0.11575658798325328,0.00010670577543759145,0.015554170239577166,0.11575658798325322,0.723910986508693
1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.4724664165638264,2.375990372691254,0.20341490468358178,0.06605752915185255,0.01142585942635293,0.2539350323532029,1.2956510023949457,8.892874731562502,0.0072249772410756,1.4168608391745413e-05,0.3274439152131933,0.0027009929677873673,0.0530392912048491,0.17920230564994144,0.0287220639556961,0.005742649451517232,0.05219616116849454,0.17961963948401152,0.16132353714762207,0.9392234545540464,0.4376751968916743,0.0,0.33777382166020276,0.4487008860947878,0.24586262922803637,0.04302437236128497,0.4487008860947881,0.04302437236128497,7.098342206384634e-05,0.009276556540162389,0.2817835506480103,0.4286548355176893,0.004930862940226343,0.004628690659343487,0.24586262922803645,0.24586262922803645,0.44870088609478803,0.022634230691100023,0.44870088609478775,0.031404845564716254,0.0,0.4172960405300717,0.20283825686667756,0.02263423069110003,0.022634230691100016,0.022634230691100033,0.0005391922255850635,0.010486496977528714,0.02263423069110003,0.2911310906102364
1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.163526166155447,2.4355135835720687,0.5248051725842445,0.02609212349176608,0.03080824156056672,0.6846727544455143,2.3788739158926613,5.034398366821735,0.01956239750389861,6.167088818359726e-05,0.38433465328633204,0.006373439829056157,0.1383395777797598,0.26050850105910656,0.0603263075750258,0.012180561402595503,0.1308073426396765,0.15626350372341943,0.6794700099616017,2.529032750956844,0.7232735745721269,-6.661338147750939e-16,0.5183975655154255,0.7386559067567138,0.399924326520101,0.061192746283488295,0.738655906756714,0.061192746283488315,0.00016336475974536595,0.017711269382216423,0.4880934223500063,0.7086641718778462,0.00801651217013152,0.0067611817515793315,0.399924326520101,0.39992432652010196,0.7386559067567133,0.0530218649859335,0.738655906756714,0.051778084818117805,0.0,0.6868778219385963,0.3387315802358404,0.053021864985933496,0.053021864985933496,0.05302186498593349,0.00016829122743031245,0.015214040957156902,0.05302186498593351,0.5059680564919681
1.0,1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.132955072105137,2.4025932600441733,0.5451966948351837,0.025139464509763988,0.0317773669062172,0.7062099517318812,2.4479108022132343,4.909483940223556,0.011302698614628324,4.769361759937876e-05,0.38753365585031246,0.0065844002116679625,0.14370041208545073,0.26096557902154166,0.061892893315999724,0.012718938593287099,0.08497481833740121,0.15519959498368785,0.7202561344454216,2.6295586632776895,0.7395311263594793,-6.661338147750939e-16,0.5293783515382633,0.7549332352232169,0.40811294898036565,0.0612926627375144,0.7549332352232168,0.06129266273751441,0.000170164328906482,0.018219946410219363,0.49923098553953227,0.7246317085909425,0.008189386616626,0.0068679175106277695,0.40811294898036543,0.40811294898036515,0.7549332352232168,0.05475407364914636,0.7549332352232166,0.0529989355387898,0.0,0.7019342996844271,0.3468202862424996,0.05475407364914637,0.05475407364914638,0.05475407364914636,0.00015788635871694668,0.015244222505020126,0.05475407364914637,0.5176210962786584
1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.2681909966699276,2.554146844371205,0.43910921024762206,0.030178626830285375,0.021892445784438795,0.48653802311416827,2.0009773923778624,5.8384970354426615,0.011448700198896341,3.389676155866316e-05,0.36686668574747217,0.00544344221100707,0.11616607558984178,0.2378899525444632,0.05328581419453408,0.009586471701845022,0.08200794716539261,0.16971063789624827,0.5214529182879832,1.992512359281204,0.630475872436583,-3.3306690738754696e-15,0.45231348714093983,0.6446364132945164,0.35042713005742177,0.05621784682032709,0.6446364132945166,0.05621784682032709,0.00012968003538274675,0.014990181596440125,0.42604398798109855,0.6175405129398857,0.007023653139074659,0.006123864663326034,0.35042713005742177,0.3504271300574223,0.6446364132945214,0.04536835977774985,0.6446364132945165,0.04518046164328134,0.0,0.5994559516512351,0.2942092832367016,0.04536835977774987,0.04536835977774987,0.045368359777749855,0.00021215830570333648,0.013948382552230097,0.04536835977774986,0.4411638496129215
