ENZYME_ADH,ENZYME_AK,ENZYME_ATPase,ENZYME_ENO,ENZYME_FBA,ENZYME_GPD,ENZYME_GPM,ENZYME_GPP,ENZYME_HXK_GLK1,ENZYME_HXK_HXK1,ENZYME_HXK_HXK2,ENZYME_PDC_PDC1,ENZYME_PDC_PDC5,ENZYME_PDC_PDC6,ENZYME_PFK,ENZYME_PGI,ENZYME_PGK,ENZYME_PGM,ENZYME_PYK,ENZYME_TDH_TDH1,ENZYME_TDH_TDH2,ENZYME_TDH_TDH3,ENZYME_TPI,ENZYME_TPP,ENZYME_TPS,ENZYME_UGP,ENZYME_acetate_branch,ENZYME_succinate_branch,ENZYME_udp_to_utp,ENZYME_HXT,ACE,EtOH,F26bP,GLCx,GLY,SUC,TRH,ADH1,ADH5,CDC19,ENO1,ENO2,FBA1,GLK1,GPD1,GPD2,GPM1,HOR2,HXK1,HXK2,PDC1,PDC5,PDC6,PFK1,PFK2,PGI1,PGK1,PGM1,PGM2,PYK2,RHR2,TDH1,TDH2,TDH3,TPI1,TPS1,TPS2,UGP1,ADP,ATP,AcAld,BPG,DHAP,F16bP,F6P,G1P,G3P,G6P,GAP,GLC,NAD,P2G,P3G,PEP,PYR,T6P,UDP,UTP,ADH,AK,ATPase,ENO,FBA,GPD,GPM,GPP,HXK_GLK1,HXK_HXK1,HXK_HXK2,PDC_PDC1,PDC_PDC5,PDC_PDC6,PFK,PGI,PGK,PGM,PYK,TDH_TDH1,TDH_TDH2,TDH_TDH3,TPI,TPP,TPS,UGP,acetate_branch,succinate_branch,udp_to_utp,HXT
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.001938160687064725,1.1442348042817863,2.415212717673572,0.5375178489743561,0.02547139506398027,0.03141282932461313,0.6981087171088263,2.4222554571232835,4.955245011105733,0.014163787188454765,5.2650410221153296e-05,0.3863433228699848,0.006505293470821856,0.1416809819741851,0.26082380485799583,0.061308027052955266,0.012515943488573038,0.10085182961371128,0.15557425954613707,0.7047945404086534,2.5921146206744052,0.7335139014797784,1.3322676295501878e-15,0.5253343507248609,0.7489101017655727,0.40508588775691595,0.061261673748258916,0.7489101017655727,0.06126167374825893,0.0001676107893356823,0.018030401494536233,0.49509726033467977,0.7187214538240954,0.008125436667634472,0.0068285746855078575,0.40508588775691595,0.40508588775691545,0.7489101017655732,0.05410469243081777,0.7489101017655728,0.05254769490122364,0.0,0.6963624068643491,0.34382421400885876,0.05410469243081777,0.05410469243081779,0.054104692430817766,0.00016156369745941798,0.015234636588335007,0.05410469243081778,0.5132952726185515
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1446084161559091,2.4190317802853887,0.5350204428198495,0.04157467653269462,0.031288973246595464,0.6953562334299944,2.4145028984646757,4.969576765494954,0.01411107211837483,5.2218785360565515e-05,0.3859699057699164,0.0064795672952285025,0.141021632323858,0.2609576380689562,0.06111614826338981,0.012453990247109026,0.1004888122836405,0.15566257982983797,0.699741235696384,2.580529871754702,0.7315888811059438,0.0,0.524072189738528,0.7470435088826598,0.40416721793837496,0.061290926994089515,0.7470435088826619,0.061290926994089466,0.00016682582583814535,0.017971783370752052,0.49381553684181373,0.7169300174271147,0.008106044178549371,0.006816611556668726,0.40416721793837507,0.4041672179383758,0.747043508882586,0.05389346405001447,0.7470435088826598,0.05241683734254644,0.0,0.6946266715401138,0.34287629094381655,0.05389346405001446,0.05389346405001447,0.05389346405001447,0.000263792056388993,0.01519083572032786,0.05389346405001448,0.511954146038404
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.144112894513534,2.413954174058149,0.5383367005982915,0.02020346369628168,0.031453405650955134,0.6990104545456399,2.4247907976286958,4.95057387701003,0.014181048480049193,5.279237724227755e-05,0.3864654940174436,0.006513719857448499,0.1418971750205399,0.2607800172986346,0.061370798105516045,0.012536278052778129,0.1009706720917245,0.15554569789162037,0.7064543442008924,2.595905618794693,0.7341428749470291,0.0,0.5257462452701257,0.749519968413913,0.4053860353037435,0.06125210219357407,0.7495199684139126,0.06125210219357407,0.00016786817680590276,0.018049585546457733,0.4955163288806221,0.719306759528896,0.008131771771750543,0.006832479483362914,0.40538603530374345,0.4053860353037434,0.749519968413913,0.05417387365007115,0.7495199684139127,0.0525904468147513,0.0,0.6969295215991614,0.3441339331108906,0.05417387365007113,0.05417387365007115,0.05417387365007116,0.0001281358369801888,0.015248957629903413,0.05417387365007113,0.5137337826038858
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1442348042948263,2.4152127176665457,0.5375178489702782,0.025471395065286374,0.03141282932437658,0.6981087171035691,2.422255457096571,4.955245011333493,0.014163787188291118,5.2650410220372495e-05,0.38634332286789025,0.006505293470761644,0.14168098197313364,0.26082380485609924,0.06130802705204517,0.01251594348840598,0.10085182961256589,0.15557425954816784,0.7047945404228235,2.592114620638481,0.7335139014797785,6.661338147750939e-16,0.5253343507248611,0.7489101017655733,0.4050858877569163,0.0612616737482589,0.7489101017655732,0.061261673748258895,0.0001676107893356824,0.018030401494536236,0.4950972603346799,0.718721453824096,0.008125436667634479,0.006828574685507861,0.405085887756916,0.4050858877569155,0.7489101017655735,0.05410469243081775,0.748910101765573,0.052547694901223685,0.0,0.6963624068643497,0.34382421400885876,0.054104692430817766,0.05410469243081777,0.05410469243081776,0.0001615636974594183,0.015234636588335036,0.05410469243081777,0.5132952726185517
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.144234804281784,2.4152127176735685,0.5375178489743588,0.025471395063980218,0.031412829324613305,0.69810871710883,2.4222554571232897,4.955245011105722,0.0141637871884548,5.265041022115362e-05,0.3863433228699852,0.006505293470821882,0.14168098197418585,0.2608238048579961,0.06130802705295548,0.012515943488573076,0.10085182961371152,0.15557425954613713,0.7047945404086593,2.592114620674415,0.7335139014797778,1.9984014443252818e-15,0.5253343507248601,0.7489101017655722,0.4050858877569157,0.06126167374825886,0.7489101017655722,0.06126167374825885,0.0001676107893356818,0.018030401494536195,0.495097260334679,0.7187214538240948,0.008125436667634467,0.006828574685507855,0.4050858877569156,0.4050858877569148,0.748910101765572,0.05410469243081763,0.7489101017655724,0.05254769490122362,0.0,0.6963624068643486,0.3438242140080261,0.054104692430817614,0.054104692430817614,0.054104692430817634,0.0001615636974594186,0.015234636588335017,0.05410469243081763,0.5132952726185508
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,0.7542115498407053,0.6709268072535832,2.92726648030804,0.019559993630075757,0.19165927496464896,4.259151382824521,3.1047688286838655,2.9510599298623217,0.028015165945966584,0.0005627020532496026,0.5379657899108886,0.01989586890203372,0.7949311743762377,0.2173532458618861,0.11139461237615986,0.05772693975914832,0.1850512220416543,0.22624804053682,18.980595956810774,5.3109321952976964,0.8844495663369057,1.915134717478395e-15,0.3621168087142862,0.8974025567906118,0.4745254810577414,0.05164840532487098,0.8974025567906121,0.05164840532487097,0.0004941760086734859,0.03316669485588217,0.7632895053608221,0.8670532522223721,0.009716985662680405,0.007761106696829555,0.47452548105774117,0.47452548105774117,0.897402556790612,0.16121244758381822,0.8974025567906116,0.06303484425483327,0.0,0.8343677125357785,0.4228770757364053,0.16121244758381822,0.1612124475838182,0.1612124475838182,8.177824497612977e-05,0.012871212208729681,0.1612124475838182,0.7969503762253777
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.5306552841287522,1.9656666946451549,0.1373456798106423,0.12063348852570559,0.0074311141549276705,0.16515477620778204,0.8691365873363786,12.375773135276914,0.004805846856262897,7.633356160043474e-06,0.2971941379602371,0.0018254135497930866,0.03600695332168223,0.128561685559914,0.020321369952947373,0.0038710224119137973,0.03484607671234049,0.2342999426003225,0.0902458813525632,0.48746728649237353,0.30655237850203865,0.0,0.23762069116654494,0.31488839898460097,0.173092661897738,0.03129692481087505,0.3148883989846009,0.03129692481087507,4.5261040719741366e-05,0.00627345931137274,0.1974211302170994,0.30063632763003406,0.0034851505349413232,0.0034544788967484784,0.1730926618977381,0.17309266189773798,0.31488839898460097,0.015323594335726977,0.3148883989846009,0.022025285564106666,0.0,0.29286311342049426,0.14179573708673898,0.015323594335726968,0.015323594335726972,0.015323594335726968,0.0010235785596834767,0.007312441922877027,0.015323594335726966,0.20373985056919197
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.2041831978929056,2.4732850277457215,0.4995978306289581,0.027657842481735417,0.029609320664748577,0.6580286492698061,2.2891314653760553,5.2056227725082005,0.03347872168669369,8.342701954011514e-05,0.3801907838852276,0.006108613707182426,0.1317223720753752,0.25951689123675703,0.05832922308072723,0.011515840978725754,0.20800044805946766,0.1579366434739613,0.6303329641112982,2.399523838457849,0.701823743114524,1.9984014443252818e-15,0.5036481792862905,0.7171600294576964,0.3890679640085569,0.06097589855941736,0.7171600294576959,0.06097589855941736,0.0001548555696926486,0.01705641647584159,0.47354732637101493,0.6876021811524755,0.00778798076973909,0.006618204598945408,0.38906796400855687,0.38906796400855653,0.7171600294576963,0.05084531720399614,0.7171600294576963,0.05015762000337664,0.0,0.6670024094543201,0.32809206544914815,0.05084531720399614,0.05084531720399615,0.050845317203996133,0.00018462340663579556,0.015151662936536421,0.05084531720399615,0.49075859841654934
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1255495916090308,2.3939982520145877,0.5503413834936479,0.024933021794064467,0.032021192124392424,0.7116285532913582,2.4648804901207844,4.879631525990545,0.009531819144640078,4.4554045645963464e-05,0.3883221336621774,0.006637177518633555,0.14505382002193112,0.2610421535280333,0.06228135615790004,0.012855191920943674,0.07514733018660052,0.15496450494364553,0.7306815261982201,2.6543805358019923,0.7434955059908482,1.3322676295501878e-15,0.5320296222597449,0.7589006389821352,0.41010501919978104,0.061309399417426844,0.7589006389821358,0.06130939941742684,0.0001718711255840111,0.01834565794934358,0.5019619016614959,0.7285258401847866,0.008231497311059974,0.006893734768862735,0.410105019199781,0.4101050191997803,0.7589006389821349,0.05518720576832121,0.7589006389821353,0.0532958763827928,0.0,0.7056047625993426,0.34879561978257145,0.05518720576832124,0.05518720576832122,0.055187205768321215,0.00015556627386089126,0.015249566717426279,0.05518720576832124,0.5204794307364236
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.44999709733872,2.4622250727277075,0.3371907814623565,0.056013683469396065,0.011953098896997779,0.265651972154633,1.321571719532893,8.10908884197955,0.0073829853006965205,1.5648494051533615e-05,0.3266917145277153,0.004209936954278441,0.09062750324418013,0.17923892571111266,0.04389302529926899,0.005920495384454138,0.053305118026881454,0.23441764264087672,0.3615454147521099,1.1183633767658732,0.44533275588657734,1.3322676295501878e-15,0.3077626663102583,0.4563160563269364,0.24967439620973222,0.04303273609252806,0.4563160563269365,0.043032736092528064,8.072633093232107e-05,0.010324690818919386,0.30961608167598065,0.43607655675519397,0.0050139923366000734,0.004692439629236793,0.2496743962097322,0.24967439620973214,0.4563160563269364,0.03517355130805,0.4563160563269365,0.03193867224216986,0.0,0.42437738408476666,0.20664166011735707,0.03517355130805002,0.03517355130805001,0.03517355130805001,0.00045023283445314987,0.010533067605905425,0.03517355130805001,0.3200214988258323
