ENZYME_ADH,ENZYME_AK,ENZYME_ATPase,ENZYME_ENO,ENZYME_FBA,ENZYME_GPD,ENZYME_GPM,ENZYME_GPP,ENZYME_HXK_GLK1,ENZYME_HXK_HXK1,ENZYME_HXK_HXK2,ENZYME_PDC_PDC1,ENZYME_PDC_PDC5,ENZYME_PDC_PDC6,ENZYME_PFK,ENZYME_PGI,ENZYME_PGK,ENZYME_PGM,ENZYME_PYK,ENZYME_TDH_TDH1,ENZYME_TDH_TDH2,ENZYME_TDH_TDH3,ENZYME_TPI,ENZYME_TPP,ENZYME_TPS,ENZYME_UGP,ENZYME_acetate_branch,ENZYME_succinate_branch,ENZYME_udp_to_utp,ENZYME_HXT,ACE,EtOH,F26bP,GLCx,GLY,SUC,TRH,ADH1,ADH5,CDC19,ENO1,ENO2,FBA1,GLK1,GPD1,GPD2,GPM1,HOR2,HXK1,HXK2,PDC1,PDC5,PDC6,PFK1,PFK2,PGI1,PGK1,PGM1,PGM2,PYK2,RHR2,TDH1,TDH2,TDH3,TPI1,TPS1,TPS2,UGP1,ADP,ATP,AcAld,BPG,DHAP,F16bP,F6P,G1P,G3P,G6P,GAP,GLC,NAD,P2G,P3G,PEP,PYR,T6P,UDP,UTP,ADH,AK,ATPase,ENO,FBA,GPD,GPM,GPP,HXK_GLK1,HXK_HXK1,HXK_HXK2,PDC_PDC1,PDC_PDC5,PDC_PDC6,PFK,PGI,PGK,PGM,PYK,TDH_TDH1,TDH_TDH2,TDH_TDH3,TPI,TPP,TPS,UGP,acetate_branch,succinate_branch,udp_to_utp,HXT
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.0017055814046169583,1.1442348042817863,2.415212717673572,0.5375178489743561,0.02547139506398027,0.03141282932461313,0.6981087171088263,2.4222554571232835,4.955245011105733,0.014163787188454765,5.2650410221153296e-05,0.3863433228699848,0.006505293470821856,0.1416809819741851,0.26082380485799583,0.061308027052955266,0.012515943488573038,0.10085182961371128,0.15557425954613707,0.7047945404086534,2.5921146206744052,0.7335139014797784,1.3322676295501878e-15,0.5253343507248609,0.7489101017655727,0.40508588775691595,0.061261673748258916,0.7489101017655727,0.06126167374825893,0.0001676107893356823,0.018030401494536233,0.49509726033467977,0.7187214538240954,0.008125436667634472,0.0068285746855078575,0.40508588775691595,0.40508588775691545,0.7489101017655732,0.05410469243081777,0.7489101017655728,0.05254769490122364,0.0,0.6963624068643491,0.34382421400885876,0.05410469243081777,0.05410469243081779,0.054104692430817766,0.00016156369745941798,0.015234636588335007,0.05410469243081778,0.5132952726185515
0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1442998727905471,2.415881940088124,0.5370816014746685,0.028280320965249645,0.0313912052452496,0.6976281599821388,2.4209034181867177,4.957739200388719,0.014154586531540688,5.25748665270472e-05,0.38627818224472055,0.0065008025093947755,0.14156580498381788,0.26084715151328797,0.06127455677498888,0.012505114456568718,0.1007884786990573,0.1555895555387972,0.703910858893788,2.590093452202804,0.7331783695975639,-1.3322676295501878e-15,0.5251145210592506,0.7485847592349962,0.4049257681273217,0.06126677701964687,0.7485847592349967,0.0612667770196469,0.00016747366760503304,0.018020173911978913,0.49487376131847,0.718409212612224,0.008122056919634042,0.006826490830747448,0.4049257681273215,0.4049257681273219,0.7485847592349961,0.054067820385366186,0.7485847592349962,0.05252488768006078,0.0,0.6960598715549355,0.3436589911068322,0.05406782038536619,0.05406782038536619,0.05406782038536619,0.00017939076504178267,0.015226998872390825,0.054067820385366186,0.513061408898054
1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1441869455687639,2.4147193804886067,0.5378390724772651,0.02340416133887938,0.03142874882012349,0.6984624998839868,2.42325042005761,4.953410955758226,0.014170559885512251,5.2706075520417204e-05,0.38639126436847143,0.006508599532545283,0.1417657910523104,0.2608066222368623,0.061332659585088295,0.012523919178851255,0.10089846055614601,0.15556303202241656,0.7054454857291028,2.593602209867097,0.7337607677645295,0.0,0.5254960448678757,0.7491494697854579,0.40520369379927196,0.06125791781308596,0.7491494697854583,0.06125791781308594,0.00016771175784883514,0.01803792921146539,0.4952617242329555,0.7189511821794428,0.008127923203643722,0.0068301075167575345,0.4052036937992721,0.40520369379927207,0.7491494697854576,0.0541318357014989,0.7491494697854584,0.05256447486874152,0.0,0.6965849949167164,0.3439457759868425,0.05413183570149888,0.054131835701498904,0.05413183570149891,0.00014844513531435765,0.0152402568856143,0.05413183570149889,0.5134673652022701
1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1442348042817845,2.4152127176735703,0.5375178489743576,0.0254713950639802,0.03141282932461323,0.6981087171088286,2.4222554571232844,4.955245011105729,0.014163787188454771,5.2650410221153405e-05,0.386343322869985,0.006505293470821869,0.14168098197418552,0.2608238048579961,0.06130802705295538,0.012515943488573045,0.10085182961371131,0.15557425954613713,0.7047945404086567,2.5921146206744097,0.7335139014797788,-1.1324274851176596e-15,0.525334350724861,0.7489101017655735,0.4050858877569162,0.06126167374825893,0.7489101017655727,0.06126167374825892,0.00016761078933568243,0.018030401494536236,0.49509726033467993,0.718721453824096,0.008125436667634479,0.006828574685507861,0.4050858877569163,0.4050858877569166,0.7489101017655735,0.05410469243081785,0.7489101017655729,0.05254769490122369,0.0,0.6963624068643497,0.34382421400885876,0.054104692430817836,0.054104692430817836,0.054104692430817836,0.000161563697459418,0.015234636588335024,0.05410469243081784,0.5132952726185518
1.0,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1442348042817845,2.415212717673567,0.53751784897436,0.025471395063980246,0.03141282932461334,0.6981087171088309,2.422255457123293,4.955245011105716,0.014163787188454824,5.26504102211538e-05,0.38634332286998535,0.006505293470821893,0.14168098197418613,0.260823804857996,0.06130802705295556,0.012515943488573107,0.10085182961371167,0.15557425954613713,0.7047945404086611,2.5921146206744194,0.7335139014797772,3.064215547965432e-15,0.5253343507248597,0.7489101017655716,0.4050858877569154,0.06126167374825888,0.7489101017655719,0.061261673748258895,0.0001676107893356816,0.018030401494536174,0.49509726033467855,0.7187214538240945,0.008125436667634461,0.0068285746855078515,0.40508588775691534,0.4050858877569159,0.7489101017655718,0.05410469243081759,0.7489101017655716,0.05254769490122359,0.0,0.6963624068643484,0.34382421400885876,0.05410469243081758,0.05410469243081759,0.0541046924308176,0.00016156369745941852,0.015234636588335003,0.05410469243081759,0.5132952726185506
1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,0.941736072370743,1.719725131018332,1.0896160920414957,0.022399159586646882,0.06202093362099424,1.378298103399606,3.057824269350568,3.698410197910537,0.01946801133908357,0.0001336495465912288,0.4404666388704168,0.011272297510505944,0.2906472266478147,0.2713111827001395,0.091444226319567,0.021742576145737786,0.136117807531904,0.1746107545751202,2.3077973856598692,3.964589541983235,0.8746129830911746,0.0,0.5483770774651581,0.8905583785158392,0.477053047178275,0.06354771584071071,0.8905583785158387,0.0635477158407107,0.0002843386570751972,0.025190665895663353,0.6373337660988501,0.8574117521796278,0.009614378882875677,0.007703784957645252,0.4770530471782751,0.47705304717827407,0.8905583785158397,0.09287786173665669,0.8905583785158395,0.06258746472518327,0.0,0.8279709137906559,0.4135053313375492,0.09287786173665671,0.09287786173665671,0.09287786173665674,0.00011693292897395146,0.01582846249569071,0.09287786173665673,0.6628087706515885
1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.3969825654493144,2.532217015982132,0.26711348890852343,0.04382547783988311,0.01527959888432314,0.3395794521866395,1.6202291302662675,7.31060523533783,0.009120728929699813,2.1120207847400343e-05,0.3444113143366295,0.003498656476536336,0.069676928002539,0.21197693103079113,0.03612467446340825,0.007327604723827556,0.06566687013000051,0.16169753393929648,0.24033719159643285,1.3493003381700892,0.5298178625972709,0.0,0.4043381626192632,0.5425985099726286,0.2965211640332018,0.050443818093775065,0.5425985099726284,0.050443818093775065,9.328341192363929e-05,0.011615350763135917,0.3433568826978692,0.5188467328558343,0.005936072739832564,0.00537444270543176,0.2965211640332018,0.2965211640332022,0.5425985099726287,0.029272176419863436,0.5425985099726287,0.037997353610924975,0.0,0.5046011563617036,0.24607734593964925,0.029272176419863433,0.029272176419863426,0.029272176419863426,0.0003393857038275982,0.01244126167152996,0.029272176419863426,0.35506551687292864
1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.1543682615576198,2.426074737265967,0.5307757157059732,0.0257887196472138,0.031092307692207586,0.6909856568793415,2.399393625346073,4.996675828689725,0.016915577596031798,5.72981810513499e-05,0.3852841763311128,0.006435504517694305,0.13990857251886724,0.26066988862594115,0.06078947496573598,0.0123379954119649,0.11612136667975577,0.15592848363897843,0.6913203706510244,2.558833561820077,0.7281276294441665,0.0,0.5216942255621748,0.743517149029344,0.40237258856519975,0.06122802810105521,0.7435171490293443,0.06122802810105521,0.00016536205044583312,0.017862006941053825,0.4914084831511093,0.7134313002597243,0.008068158318587459,0.006793195985681765,0.40237258856519936,0.4023725885651989,0.7435171490293443,0.053531631788704674,0.7435171490293438,0.05214317020796096,0.0,0.6913739788213829,0.34114456046396846,0.053531631788704646,0.05353163178870468,0.053531631788704646,0.00016502511982683236,0.015224494465350402,0.05353163178870466,0.5094358521426089
1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.136854580814308,2.407019808805833,0.5425208559748704,0.02525177220641907,0.031650411718213985,0.703388587005687,2.4390158494779186,4.925263215602105,0.012268802767949227,4.938262579651945e-05,0.38712073076376924,0.0065568793847539655,0.1429966144273233,0.2609200311884139,0.06168977510593268,0.012648154854021836,0.09033610491818284,0.1553268278203834,0.7148545807137376,2.616565094329036,0.7374481422368531,1.9984014443252818e-15,0.5279811398040886,0.7528483878009637,0.4070655474751949,0.06128270714942621,0.752848387800964,0.061282707149426206,0.00016927535733316507,0.018154160153954834,0.49779847252887277,0.7225857065525872,0.008167253598687339,0.006854319639086439,0.40706554747519497,0.40706554747519474,0.7528483878009641,0.05452818028248293,0.7528483878009637,0.052842805350607376,0.0,0.7000055824503566,0.3457828403258256,0.05452818028248289,0.05452818028248292,0.054528180282482866,0.00015913755350788192,0.015241108010602588,0.0545281802824829,0.5161219080401606
1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.7500633495734,55.472577854384,0.003,74.0,0.15,0.0,0.00384697134241316,0.0409771277320022,0.00106249605621922,0.512097526792801,0.171592988538958,0.493611573294543,0.334598664262206,0.0112717406104807,0.00170877794272468,0.000198351416606057,0.182500074724267,0.0013683673909939,0.0041951864287446,0.0153328384926289,0.266952694557084,0.00308868608169189,0.0016352160527653,0.0116962574765781,0.00975915538330228,0.0345726768225249,0.0644142281647388,0.000815573865768647,0.00031467219294138,0.00151748381804475,0.0127951193429578,0.087716160700349,0.0,1.05110118662137,0.073589454911377,0.000848120435592663,0.000664962953368736,0.00155052854965178,1.2077803945772108,2.5040213286298307,0.4828671330712536,0.0273854699911752,0.02607102970080889,0.5793986825073032,2.2036663493369817,5.380497516544659,0.01272943585349296,4.1933557479352516e-05,0.3763640891235441,0.0059257543238401605,0.12746663179758888,0.24998177688010761,0.05698224802722809,0.010907165152563125,0.09093249717389297,0.1615386865346064,0.6002172124648691,2.2766137064753385,0.681075992779508,-1.3322676295501878e-15,0.4889806880321218,0.6958888890668667,0.37738688577481583,0.05888488248276486,0.6958888890668663,0.05888488248276485,0.00014701907038894795,0.016434371469803612,0.45948770760260993,0.6672157239417456,0.007566234278779339,0.0064773858923179205,0.37738688577481583,0.37738688577481594,0.6958888890668665,0.049341106183993365,0.6958888890668665,0.04879776887709129,0.0,0.6470911201897753,0.31850200329225364,0.049341106183993344,0.04934110618399334,0.04934110618399333,0.0001833513333346354,0.014629544954023903,0.04934110618399334,0.4760690981428024
